,step_count,distance_covered,speed,calories_burned,start_time_interval_hourly,end_time_interval_hourly,time_offset,sample_size,location,datetime,name,temp,uvindex,solarradiation,windspeed,humidity
628,213.5,166.54,1.5528644216666665,7.964999990000001,2025-03-14 17:00:00,2025-03-14 18:00:00,UTC+0100,2,Eindhoven,2025-03-14 17:00:00,Eindhoven,5.4,1,50.0,16.9,57.09
629,73.33333333333333,55.76333333333334,1.2020061750000002,2.4100000099999996,2025-03-14 18:00:00,2025-03-14 19:00:00,UTC+0100,3,Eindhoven,2025-03-14 18:00:00,Eindhoven,4.8,0,14.0,13.7,62.17
630,74.0,54.97,1.29328288,2.35,2025-03-14 19:00:00,2025-03-14 20:00:00,UTC+0100,1,Eindhoven,2025-03-14 19:00:00,Eindhoven,4.2,0,0.0,6.8,67.3
631,25.5,16.6,0.2533333333333333,0.38,2025-03-14 20:00:00,2025-03-14 21:00:00,UTC+0100,2,Eindhoven,2025-03-14 20:00:00,Eindhoven,3.6,0,0.0,7.4,70.27
632,10.0,8.0,0.1333333333333333,0.4,2025-03-14 21:00:00,2025-03-14 22:00:00,UTC+0100,1,Eindhoven,2025-03-14 21:00:00,Eindhoven,1.3,0,0.0,7.2,77.31
633,79.0,59.08,1.3285788333333333,2.48,2025-03-14 22:00:00,2025-03-14 23:00:00,UTC+0100,1,Eindhoven,2025-03-14 22:00:00,Eindhoven,1.5,0,0.0,13.2,75.97
634,25.0,15.0,,0.0,2025-03-14 23:00:00,2025-03-15 00:00:00,UTC+0100,1,Eindhoven,2025-03-14 23:00:00,Eindhoven,0.7,0,0.0,13.6,79.76
635,25.0,14.0,,0.0,2025-03-15 00:00:00,2025-03-15 01:00:00,UTC+0100,1,Eindhoven,2025-03-15 00:00:00,Eindhoven,-0.2,0,0.0,13.5,81.65
636,337.5,260.385001,1.6691133487179488,11.994999969999999,2025-03-15 06:00:00,2025-03-15 07:00:00,UTC+0100,2,Eindhoven,2025-03-15 06:00:00,Eindhoven,-2.1,0,0.0,10.8,95.91
637,927.0,694.37,1.261897108,28.97999986,2025-03-15 07:00:00,2025-03-15 08:00:00,UTC+0100,1,Eindhoven,2025-03-15 07:00:00,Eindhoven,0.3,0,4.0,10.5,94.26
638,2175.0,1627.32,1.2551552375,67.47,2025-03-15 08:00:00,2025-03-15 09:00:00,UTC+0100,1,Eindhoven,2025-03-15 08:00:00,Eindhoven,1.2,1,70.0,13.9,90.81
639,849.5,635.8149999999999,1.1602638833333334,27.1,2025-03-15 09:00:00,2025-03-15 10:00:00,UTC+0100,2,Eindhoven,2025-03-15 09:00:00,Eindhoven,2.3,1,100.0,20.6,86.31
640,691.5,516.08,0.9136577471264368,21.955,2025-03-15 10:00:00,2025-03-15 11:00:00,UTC+0100,2,Eindhoven,2025-03-15 10:00:00,Eindhoven,3.1,1,142.0,21.0,80.83
641,925.0,703.345,1.6257638938368055,30.865,2025-03-15 11:00:00,2025-03-15 12:00:00,UTC+0100,2,Eindhoven,2025-03-15 11:00:00,Eindhoven,4.5,6,638.0,17.8,75.09
642,963.5,735.515,1.633697915625,32.915,2025-03-15 12:00:00,2025-03-15 13:00:00,UTC+0100,2,Eindhoven,2025-03-15 12:00:00,Eindhoven,6.6,5,496.0,21.2,64.46
643,1489.0,1128.9400055,1.5410121536036039,47.55500005,2025-03-15 13:00:00,2025-03-15 14:00:00,UTC+0100,2,Eindhoven,2025-03-15 13:00:00,Eindhoven,6.1,2,214.0,23.9,62.51
644,1774.0,1330.419994,1.2983179181818183,55.0699992,2025-03-15 14:00:00,2025-03-15 15:00:00,UTC+0100,1,Eindhoven,2025-03-15 14:00:00,Eindhoven,6.5,2,237.0,21.3,59.56
645,355.5,267.394999,0.7046274385416667,11.104999999999999,2025-03-15 15:00:00,2025-03-15 16:00:00,UTC+0100,2,Eindhoven,2025-03-15 15:00:00,Eindhoven,7.6,5,529.0,24.2,53.75
646,651.6666666666666,415.96333380000004,0.7816666013095238,4.179999980000001,2025-03-15 16:00:00,2025-03-15 17:00:00,UTC+0100,3,Eindhoven,2025-03-15 16:00:00,Eindhoven,6.7,2,165.0,27.5,56.36
647,732.0,467.029996,1.221779853846154,6.1199999,2025-03-15 17:00:00,2025-03-15 18:00:00,UTC+0100,2,Eindhoven,2025-03-15 17:00:00,Eindhoven,7.4,2,209.0,24.3,53.54
648,550.6666666666666,350.08666700000003,0.8124248333333334,3.4633333,2025-03-15 18:00:00,2025-03-15 19:00:00,UTC+0100,3,Eindhoven,2025-03-15 18:00:00,Eindhoven,6.4,0,43.0,23.1,57.69
649,34.0,33.305,1.4694444,1.645,2025-03-15 19:00:00,2025-03-15 20:00:00,UTC+0100,2,Eindhoven,2025-03-15 19:00:00,Eindhoven,4.6,0,0.0,17.0,65.2
650,131.0,104.8,1.7466666666666668,5.24,2025-03-15 20:00:00,2025-03-15 21:00:00,UTC+0100,1,Eindhoven,2025-03-15 20:00:00,Eindhoven,3.8,0,0.0,16.7,69.84
651,27.0,19.96,1.3667183,0.79,2025-03-15 21:00:00,2025-03-15 22:00:00,UTC+0100,2,Eindhoven,2025-03-15 21:00:00,Eindhoven,2.0,0,0.0,13.8,76.29
652,218.0,127.0,,0.0,2025-03-15 23:00:00,2025-03-16 00:00:00,UTC+0100,1,Eindhoven,2025-03-15 23:00:00,Eindhoven,1.8,0,0.0,16.7,77.07
653,40.0,22.0,,0.0,2025-03-16 00:00:00,2025-03-16 01:00:00,UTC+0100,1,Eindhoven,2025-03-16 00:00:00,Eindhoven,1.3,0,0.0,17.1,80.09
654,43.0,34.400000000000006,0.2866666666666666,1.7200000000000002,2025-03-16 06:00:00,2025-03-16 07:00:00,UTC+0100,1,Eindhoven,2025-03-16 06:00:00,Eindhoven,-1.7,0,0.0,13.3,93.75
655,33.0,24.405,0.6358333583333333,1.095,2025-03-16 07:00:00,2025-03-16 08:00:00,UTC+0100,2,Eindhoven,2025-03-16 07:00:00,Eindhoven,-1.7,0,13.0,13.3,94.88
656,247.0,202.255,2.672222238095238,9.44,2025-03-16 08:00:00,2025-03-16 09:00:00,UTC+0100,2,Eindhoven,2025-03-16 08:00:00,Eindhoven,-0.1,1,113.0,13.4,91.44
657,255.0,200.28500000000003,1.8858333500000002,9.635,2025-03-16 09:00:00,2025-03-16 10:00:00,UTC+0100,2,Eindhoven,2025-03-16 09:00:00,Eindhoven,2.5,3,282.0,13.8,83.93
658,103.5,79.6050005,0.9737766833333333,3.475,2025-03-16 10:00:00,2025-03-16 11:00:00,UTC+0100,2,Eindhoven,2025-03-16 10:00:00,Eindhoven,5.0,4,431.0,14.1,72.28
659,204.0,154.15999449999998,0.6524028904761905,6.459999150000001,2025-03-16 11:00:00,2025-03-16 12:00:00,UTC+0100,2,Eindhoven,2025-03-16 11:00:00,Eindhoven,7.1,5,547.0,17.6,60.46
660,2583.0,1955.364972,1.9612498991111111,80.73499915,2025-03-16 12:00:00,2025-03-16 13:00:00,UTC+0100,2,Eindhoven,2025-03-16 12:00:00,Eindhoven,8.1,6,629.0,17.7,55.14
661,292.0,219.76,0.7907918533333333,9.215000000000002,2025-03-16 13:00:00,2025-03-16 14:00:00,UTC+0100,2,Eindhoven,2025-03-16 13:00:00,Eindhoven,9.1,7,721.0,17.7,49.73
662,114.66666666666667,89.60666666666667,1.3761111388888887,4.033333333333334,2025-03-16 14:00:00,2025-03-16 15:00:00,UTC+0100,3,Eindhoven,2025-03-16 14:00:00,Eindhoven,9.5,6,580.0,17.5,47.33
663,287.0,226.07,1.564219897222222,10.645,2025-03-16 15:00:00,2025-03-16 16:00:00,UTC+0100,2,Eindhoven,2025-03-16 15:00:00,Eindhoven,10.0,5,508.0,17.6,45.19
664,369.0,259.2033353333333,0.9083101366666666,8.226666533333335,2025-03-16 16:00:00,2025-03-16 17:00:00,UTC+0100,3,Eindhoven,2025-03-16 16:00:00,Eindhoven,9.8,4,376.0,17.8,41.58
665,1405.5,852.9,0.2133333333333333,0.32,2025-03-16 17:00:00,2025-03-16 18:00:00,UTC+0100,2,Eindhoven,2025-03-16 17:00:00,Eindhoven,9.5,2,232.0,14.5,37.76
666,652.5,397.465,1.3611112,0.51,2025-03-16 18:00:00,2025-03-16 19:00:00,UTC+0100,2,Eindhoven,2025-03-16 18:00:00,Eindhoven,8.1,0,35.0,16.9,46.32
667,234.0,180.485001,1.3171991099999998,8.26,2025-03-16 19:00:00,2025-03-16 20:00:00,UTC+0100,2,Eindhoven,2025-03-16 19:00:00,Eindhoven,5.6,0,0.0,13.3,59.24
668,61.666666666666664,47.23,1.4694444,2.0700000000000003,2025-03-16 20:00:00,2025-03-16 21:00:00,UTC+0100,3,Eindhoven,2025-03-16 20:00:00,Eindhoven,5.4,0,0.0,16.1,65.5
669,88.0,52.0,,0.0,2025-03-16 21:00:00,2025-03-16 22:00:00,UTC+0100,1,Eindhoven,2025-03-16 21:00:00,Eindhoven,2.8,0,0.0,9.8,76.44
670,140.0,82.0,,0.0,2025-03-16 23:00:00,2025-03-17 00:00:00,UTC+0100,1,Eindhoven,2025-03-16 23:00:00,Eindhoven,4.1,0,0.0,6.8,80.76
671,68.0,40.0,,0.0,2025-03-17 00:00:00,2025-03-17 01:00:00,UTC+0100,1,Eindhoven,2025-03-17 00:00:00,Eindhoven,4.9,0,0.0,9.8,82.49
672,343.0,274.4,2.286666666666667,13.719999999999999,2025-03-17 06:00:00,2025-03-17 07:00:00,UTC+0100,1,Eindhoven,2025-03-17 06:00:00,Eindhoven,4.6,0,0.0,10.9,87.14
673,182.0,140.78,1.4340277750000001,6.03,2025-03-17 07:00:00,2025-03-17 08:00:00,UTC+0100,1,Eindhoven,2025-03-17 07:00:00,Eindhoven,4.7,0,3.0,13.5,78.42
674,233.0,183.695,1.8330490799999999,8.83499995,2025-03-17 08:00:00,2025-03-17 09:00:00,UTC+0100,2,Eindhoven,2025-03-17 08:00:00,Eindhoven,4.8,1,55.0,13.9,80.28
675,338.5,269.32,1.872777791111111,12.93,2025-03-17 09:00:00,2025-03-17 10:00:00,UTC+0100,2,Eindhoven,2025-03-17 09:00:00,Eindhoven,5.5,1,109.0,17.5,77.81
676,135.0,94.7,0.8533333333333335,2.56,2025-03-17 10:00:00,2025-03-17 11:00:00,UTC+0100,2,Eindhoven,2025-03-17 10:00:00,Eindhoven,6.7,2,206.0,14.3,73.7
677,797.3333333333334,503.9166666666667,1.0593827111111112,4.196666666666666,2025-03-17 11:00:00,2025-03-17 12:00:00,UTC+0100,3,Eindhoven,2025-03-17 11:00:00,Eindhoven,8.2,6,586.0,15.0,64.18
678,831.0,664.8,3.693333333333334,33.24,2025-03-17 12:00:00,2025-03-17 13:00:00,UTC+0100,1,Eindhoven,2025-03-17 12:00:00,Eindhoven,9.4,1,125.0,18.8,58.81
679,1434.6666666666667,933.4433333333333,2.6592592333333336,12.766666666666667,2025-03-17 13:00:00,2025-03-17 14:00:00,UTC+0100,3,Eindhoven,2025-03-17 13:00:00,Eindhoven,9.9,2,206.0,21.7,50.64
680,208.5,130.9,0.6133333333333334,0.92,2025-03-17 14:00:00,2025-03-17 15:00:00,UTC+0100,2,Eindhoven,2025-03-17 14:00:00,Eindhoven,10.0,6,606.0,24.5,45.21
681,263.0,184.40999933333333,1.6042309458333333,5.269999933333334,2025-03-17 15:00:00,2025-03-17 16:00:00,UTC+0100,3,Eindhoven,2025-03-17 15:00:00,Eindhoven,10.1,5,507.0,15.2,43.76
682,1723.0,1138.3,3.7722222333333333,19.456666666666667,2025-03-17 16:00:00,2025-03-17 17:00:00,UTC+0100,3,Eindhoven,2025-03-17 16:00:00,Eindhoven,10.1,4,377.0,18.2,40.25
683,1006.6666666666666,616.8633333333333,0.79416719,1.43,2025-03-17 17:00:00,2025-03-17 18:00:00,UTC+0100,3,Eindhoven,2025-03-17 17:00:00,Eindhoven,9.6,2,219.0,21.6,35.55
684,465.3333333333333,288.15000000000003,0.7931884333333332,1.2100000166666667,2025-03-17 18:00:00,2025-03-17 19:00:00,UTC+0100,3,Eindhoven,2025-03-17 18:00:00,Eindhoven,8.7,1,138.0,24.0,34.08
685,43.5,33.475,0.8103703666666667,1.4400000000000002,2025-03-17 19:00:00,2025-03-17 20:00:00,UTC+0100,2,Eindhoven,2025-03-17 19:00:00,Eindhoven,7.1,0,0.0,17.3,39.62
686,25.0,14.0,,0.0,2025-03-17 20:00:00,2025-03-17 21:00:00,UTC+0100,1,Eindhoven,2025-03-17 20:00:00,Eindhoven,5.7,0,0.0,17.1,46.35
687,29.0,23.200000000000003,0.3866666666666667,1.16,2025-03-17 21:00:00,2025-03-17 22:00:00,UTC+0100,1,Eindhoven,2025-03-17 21:00:00,Eindhoven,5.2,0,0.0,13.8,46.47
688,81.0,60.69,1.2940643,2.61,2025-03-17 23:00:00,2025-03-18 00:00:00,UTC+0100,1,Eindhoven,2025-03-17 23:00:00,Eindhoven,3.8,0,0.0,13.1,48.6
689,19.0,11.305,1.6666666,0.1,2025-03-18 00:00:00,2025-03-18 01:00:00,UTC+0100,2,Eindhoven,2025-03-18 00:00:00,Eindhoven,2.8,0,0.0,11.2,52.0
690,20.0,16.0,0.2666666666666666,0.8,2025-03-18 06:00:00,2025-03-18 07:00:00,UTC+0100,1,Eindhoven,2025-03-18 06:00:00,Eindhoven,0.8,0,0.0,13.0,55.8
691,27.0,21.6,0.36,1.08,2025-03-18 08:00:00,2025-03-18 09:00:00,UTC+0100,1,Eindhoven,2025-03-18 08:00:00,Eindhoven,1.9,1,144.0,13.1,51.69
692,271.5,203.4199995,0.711845319047619,8.57999998,2025-03-18 09:00:00,2025-03-18 10:00:00,UTC+0100,2,Eindhoven,2025-03-18 09:00:00,Eindhoven,3.9,3,326.0,14.8,44.84
693,89.0,67.965,0.9283333333333335,2.9850000000000003,2025-03-18 10:00:00,2025-03-18 11:00:00,UTC+0100,2,Eindhoven,2025-03-18 10:00:00,Eindhoven,5.9,5,459.0,15.0,38.82
694,146.0,109.63499999999999,0.8907865625,4.82500001,2025-03-18 11:00:00,2025-03-18 12:00:00,UTC+0100,2,Eindhoven,2025-03-18 11:00:00,Eindhoven,7.0,6,579.0,24.1,33.63
695,325.5,244.60000000000005,6.653333333333334,9.98,2025-03-18 12:00:00,2025-03-18 13:00:00,UTC+0100,2,Eindhoven,2025-03-18 12:00:00,Eindhoven,8.9,6,642.0,18.6,29.45
696,451.0,360.8,3.006666666666667,18.04,2025-03-18 13:00:00,2025-03-18 14:00:00,UTC+0100,1,Eindhoven,2025-03-18 13:00:00,Eindhoven,9.9,7,656.0,22.4,27.6
697,64.0,51.2,0.8533333333333334,2.56,2025-03-18 14:00:00,2025-03-18 15:00:00,UTC+0100,1,Eindhoven,2025-03-18 14:00:00,Eindhoven,10.0,6,619.0,22.3,27.51
698,93.0,70.34,1.3888889333333332,2.8899999999999997,2025-03-18 15:00:00,2025-03-18 16:00:00,UTC+0100,1,Eindhoven,2025-03-18 15:00:00,Eindhoven,11.9,5,529.0,18.6,24.17
699,105.5,79.4349995,0.7219684854166667,3.47000005,2025-03-18 16:00:00,2025-03-18 17:00:00,UTC+0100,2,Eindhoven,2025-03-18 16:00:00,Eindhoven,11.9,4,387.0,18.6,24.15
700,61.0,45.365,0.6434127142857142,2.055,2025-03-18 17:00:00,2025-03-18 18:00:00,UTC+0100,2,Eindhoven,2025-03-18 17:00:00,Eindhoven,11.9,2,232.0,20.7,22.48
701,151.5,106.815,1.2470443333333334,3.60999995,2025-03-18 18:00:00,2025-03-18 19:00:00,UTC+0100,2,Eindhoven,2025-03-18 18:00:00,Eindhoven,11.9,1,58.0,16.7,20.94
702,71.5,44.7,0.3066666666666667,0.46,2025-03-18 19:00:00,2025-03-18 20:00:00,UTC+0100,2,Eindhoven,2025-03-18 19:00:00,Eindhoven,9.8,0,0.0,14.9,25.77
703,23.666666666666668,16.086666666666666,0.7188888999999999,0.4633333333333334,2025-03-18 20:00:00,2025-03-18 21:00:00,UTC+0100,3,Eindhoven,2025-03-18 20:00:00,Eindhoven,7.9,0,0.0,7.8,34.18
704,19.0,15.2,0.2533333333333333,0.76,2025-03-18 21:00:00,2025-03-18 22:00:00,UTC+0100,1,Eindhoven,2025-03-18 21:00:00,Eindhoven,6.8,0,0.0,7.7,36.63
705,112.0,65.0,,0.0,2025-03-18 23:00:00,2025-03-19 00:00:00,UTC+0100,1,Eindhoven,2025-03-18 23:00:00,Eindhoven,5.9,0,0.0,11.2,38.87
706,16.0,9.0,,0.0,2025-03-19 00:00:00,2025-03-19 01:00:00,UTC+0100,1,Eindhoven,2025-03-19 00:00:00,Eindhoven,4.8,0,0.0,9.4,42.07
707,20.0,11.0,,0.0,2025-03-19 01:00:00,2025-03-19 02:00:00,UTC+0100,1,Eindhoven,2025-03-19 01:00:00,Eindhoven,3.8,0,0.0,7.6,44.95
708,266.0,212.8,1.1822222222222223,10.64,2025-03-19 06:00:00,2025-03-19 07:00:00,UTC+0100,1,Eindhoven,2025-03-19 06:00:00,Eindhoven,0.9,0,0.0,3.8,55.27
709,108.0,86.4,1.4400000000000002,4.32,2025-03-19 07:00:00,2025-03-19 08:00:00,UTC+0100,1,Eindhoven,2025-03-19 07:00:00,Eindhoven,0.9,0,11.0,5.5,55.28
710,150.0,113.25,1.2785695771428571,4.73,2025-03-19 08:00:00,2025-03-19 09:00:00,UTC+0100,1,Eindhoven,2025-03-19 08:00:00,Eindhoven,2.9,1,142.0,7.6,51.62
711,147.0,117.405,2.4225441833333337,5.735,2025-03-19 09:00:00,2025-03-19 10:00:00,UTC+0100,2,Eindhoven,2025-03-19 09:00:00,Eindhoven,6.0,3,317.0,9.4,45.2
712,211.5,164.285,1.6448611125,7.25,2025-03-19 10:00:00,2025-03-19 11:00:00,UTC+0100,2,Eindhoven,2025-03-19 10:00:00,Eindhoven,8.9,5,468.0,9.4,39.78
713,107.5,85.84,1.3216666666666668,4.279999999999999,2025-03-19 11:00:00,2025-03-19 12:00:00,UTC+0100,2,Eindhoven,2025-03-19 11:00:00,Eindhoven,11.9,6,565.0,9.4,37.69
714,262.5,207.83999975,1.6196904477777778,10.190000000000001,2025-03-19 12:00:00,2025-03-19 13:00:00,UTC+0100,2,Eindhoven,2025-03-19 12:00:00,Eindhoven,13.9,6,631.0,7.6,38.26
715,463.5,368.055,1.582916679166667,18.2,2025-03-19 13:00:00,2025-03-19 14:00:00,UTC+0100,2,Eindhoven,2025-03-19 13:00:00,Eindhoven,15.9,6,641.0,9.5,36.35
716,110.0,82.810001,0.7555326833333332,3.539999965,2025-03-19 14:00:00,2025-03-19 15:00:00,UTC+0100,2,Eindhoven,2025-03-19 14:00:00,Eindhoven,16.9,6,603.0,11.2,36.6
717,392.0,257.95,1.4052083308333332,4.016666666666667,2025-03-19 15:00:00,2025-03-19 16:00:00,UTC+0100,3,Eindhoven,2025-03-19 15:00:00,Eindhoven,17.9,5,501.0,9.5,36.85
718,849.6666666666666,554.9,2.508888891666667,7.913333333333334,2025-03-19 16:00:00,2025-03-19 17:00:00,UTC+0100,3,Eindhoven,2025-03-19 16:00:00,Eindhoven,18.9,4,401.0,12.9,34.69
719,902.3333333333334,575.9066666666666,0.6824094404761905,6.186666666666667,2025-03-19 17:00:00,2025-03-19 18:00:00,UTC+0100,3,Eindhoven,2025-03-19 17:00:00,Eindhoven,17.9,2,224.0,16.3,34.44
720,517.5,344.825,1.2222222222222223,6.78,2025-03-19 18:00:00,2025-03-19 19:00:00,UTC+0100,2,Eindhoven,2025-03-19 18:00:00,Eindhoven,16.9,0,44.0,11.0,34.41
721,62.0,44.349999999999994,0.98611114,2.04,2025-03-19 19:00:00,2025-03-19 20:00:00,UTC+0100,1,Eindhoven,2025-03-19 19:00:00,Eindhoven,14.8,0,0.0,3.7,39.09
722,40.0,32.0,0.26666666666666666,1.6,2025-03-19 20:00:00,2025-03-19 21:00:00,UTC+0100,1,Eindhoven,2025-03-19 20:00:00,Eindhoven,11.9,0,0.0,7.5,47.39
723,31.0,22.9,1.3055555,1.0,2025-03-20 06:00:00,2025-03-20 07:00:00,UTC+0100,1,Eindhoven,2025-03-20 06:00:00,Eindhoven,3.0,0,0.0,3.7,80.43
724,226.0,170.760001,1.3432844800000001,7.1099999799999996,2025-03-20 07:00:00,2025-03-20 08:00:00,UTC+0100,1,Eindhoven,2025-03-20 07:00:00,Eindhoven,1.0,0,15.0,3.7,86.34
725,2725.0,4053.549997,2.3933209942307694,208.1399683,2025-03-20 08:00:00,2025-03-20 09:00:00,UTC+0100,1,Eindhoven,2025-03-20 08:00:00,Eindhoven,5.9,1,143.0,5.3,75.64
726,3109.0,3541.230097,2.1229803282608697,164.68995682,2025-03-20 09:00:00,2025-03-20 10:00:00,UTC+0100,1,Eindhoven,2025-03-20 09:00:00,Eindhoven,9.9,3,322.0,5.4,61.7
727,328.0,248.10000000000002,1.355680575,9.98,2025-03-20 11:00:00,2025-03-20 12:00:00,UTC+0100,1,Eindhoven,2025-03-20 11:00:00,Eindhoven,15.9,6,570.0,5.4,45.01
728,175.0,129.98,1.282542225,5.61,2025-03-20 12:00:00,2025-03-20 13:00:00,UTC+0100,1,Eindhoven,2025-03-20 12:00:00,Eindhoven,16.9,6,623.0,7.5,42.14
729,47.0,38.12,1.3333334,1.68,2025-03-20 13:00:00,2025-03-20 14:00:00,UTC+0100,1,Eindhoven,2025-03-20 13:00:00,Eindhoven,17.9,6,619.0,9.2,39.66
730,95.0,70.58,1.3263889,3.02,2025-03-20 15:00:00,2025-03-20 16:00:00,UTC+0100,1,Eindhoven,2025-03-20 15:00:00,Eindhoven,18.9,5,503.0,9.2,37.21
731,270.0,201.759994,1.2194979266666666,9.95999937,2025-03-20 16:00:00,2025-03-20 17:00:00,UTC+0100,1,Eindhoven,2025-03-20 16:00:00,Eindhoven,19.9,4,376.0,5.4,32.71
732,58.0,48.800001,1.5602634666666668,2.4,2025-03-20 17:00:00,2025-03-20 18:00:00,UTC+0100,1,Eindhoven,2025-03-20 17:00:00,Eindhoven,18.9,2,167.0,5.4,37.12
733,106.0,78.899997,1.2206911,3.82999997,2025-03-20 21:00:00,2025-03-20 22:00:00,UTC+0100,1,Eindhoven,2025-03-20 21:00:00,Eindhoven,10.0,0,0.0,11.0,61.9
734,74.0,54.990002,1.1482558,2.8600000000000003,2025-03-21 00:00:00,2025-03-21 01:00:00,UTC+0100,1,Eindhoven,2025-03-21 00:00:00,Eindhoven,11.8,0,0.0,7.5,54.89
735,110.0,81.7,1.2060126666666666,4.13,2025-03-21 09:00:00,2025-03-21 10:00:00,UTC+0100,1,Eindhoven,2025-03-21 09:00:00,Eindhoven,12.9,3,325.0,9.5,58.71
736,326.0,245.929999,1.2878607636363635,11.57999993,2025-03-21 11:00:00,2025-03-21 12:00:00,UTC+0100,1,Eindhoven,2025-03-21 11:00:00,Eindhoven,17.9,5,532.0,20.5,45.47
737,98.0,72.87,1.2361111,3.58,2025-03-21 12:00:00,2025-03-21 13:00:00,UTC+0100,1,Eindhoven,2025-03-21 12:00:00,Eindhoven,19.9,6,621.0,20.6,37.54
738,141.0,104.69,1.296237909090909,5.09999997,2025-03-21 13:00:00,2025-03-21 14:00:00,UTC+0100,1,Eindhoven,2025-03-21 13:00:00,Eindhoven,21.0,5,544.0,24.3,35.21
739,25.0,18.89,1.29166665,0.87,2025-03-21 14:00:00,2025-03-21 15:00:00,UTC+0100,1,Eindhoven,2025-03-21 14:00:00,Eindhoven,21.0,6,558.0,22.5,37.49
740,124.0,94.11999999999999,1.3571428571428572,4.3,2025-03-21 15:00:00,2025-03-21 16:00:00,UTC+0100,1,Eindhoven,2025-03-21 15:00:00,Eindhoven,22.0,4,449.0,24.3,33.08
741,170.0,128.32999999999998,1.3148148555555557,6.15,2025-03-21 16:00:00,2025-03-21 17:00:00,UTC+0100,1,Eindhoven,2025-03-21 16:00:00,Eindhoven,22.0,3,268.0,22.4,33.03
742,229.0,172.83,1.356628922222222,8.34000003,2025-03-21 18:00:00,2025-03-21 19:00:00,UTC+0100,1,Eindhoven,2025-03-21 18:00:00,Eindhoven,20.9,1,50.0,18.4,32.88
743,38.0,28.3899997,1.1544646,1.36999998,2025-03-21 19:00:00,2025-03-21 20:00:00,UTC+0100,1,Eindhoven,2025-03-21 19:00:00,Eindhoven,19.9,0,0.0,16.5,32.78
744,290.0,217.670405,1.186345638181818,10.24751736,2025-03-21 20:00:00,2025-03-21 21:00:00,UTC+0100,1,Eindhoven,2025-03-21 20:00:00,Eindhoven,19.8,0,0.0,18.3,32.81
745,872.0,692.05699,1.5294110476923077,34.41209596,2025-03-22 06:00:00,2025-03-22 07:00:00,UTC+0100,1,Eindhoven,2025-03-22 06:00:00,Eindhoven,12.9,0,0.0,7.7,58.9
746,2024.0,1512.2993224,1.1478647568571427,74.590203496,2025-03-22 07:00:00,2025-03-22 08:00:00,UTC+0100,1,Eindhoven,2025-03-22 07:00:00,Eindhoven,13.8,0,19.0,9.6,55.15
747,1703.0,1287.7299863,1.2238380375510205,65.21243181,2025-03-22 08:00:00,2025-03-22 09:00:00,UTC+0100,1,Eindhoven,2025-03-22 08:00:00,Eindhoven,13.8,1,105.0,14.6,55.12
748,2332.0,1756.9753205,1.2912096696825397,87.59141875,2025-03-22 09:00:00,2025-03-22 10:00:00,UTC+0100,1,Eindhoven,2025-03-22 09:00:00,Eindhoven,13.9,1,142.0,13.0,54.83
749,2919.0,2179.9598473,1.412055772328767,107.79846248,2025-03-22 10:00:00,2025-03-22 11:00:00,UTC+0100,1,Eindhoven,2025-03-22 10:00:00,Eindhoven,14.9,2,220.0,11.3,51.32
750,2334.0,1740.362781,1.369854680357143,87.26950618,2025-03-22 11:00:00,2025-03-22 12:00:00,UTC+0100,1,Eindhoven,2025-03-22 11:00:00,Eindhoven,15.9,5,501.0,11.4,51.33
751,2310.0,1735.1802334,1.1171686397619047,62.87082325,2025-03-22 12:00:00,2025-03-22 13:00:00,UTC+0100,1,Eindhoven,2025-03-22 12:00:00,Eindhoven,18.8,5,547.0,11.6,42.97
752,5032.0,3779.0334829,1.6632000803296705,186.57087784,2025-03-22 13:00:00,2025-03-22 14:00:00,UTC+0100,1,Eindhoven,2025-03-22 13:00:00,Eindhoven,19.8,3,289.0,16.6,46.21
753,2349.0,1774.639431,1.1179570695454546,77.44203367,2025-03-22 14:00:00,2025-03-22 15:00:00,UTC+0100,1,Eindhoven,2025-03-22 14:00:00,Eindhoven,18.0,2,199.0,18.1,51.78
754,2234.0,1687.0052947,1.196070610967742,69.01025647,2025-03-22 15:00:00,2025-03-22 16:00:00,UTC+0100,1,Eindhoven,2025-03-22 15:00:00,Eindhoven,17.0,2,243.0,14.8,54.8
755,195.0,143.337109,1.106263,7.1459119,2025-03-22 16:00:00,2025-03-22 17:00:00,UTC+0100,1,Eindhoven,2025-03-22 16:00:00,Eindhoven,18.9,2,231.0,16.4,48.78
756,241.0,182.5093541,0.8915400258333334,8.77029167,2025-03-22 17:00:00,2025-03-22 18:00:00,UTC+0100,1,Eindhoven,2025-03-22 17:00:00,Eindhoven,17.9,2,170.0,14.5,51.89
757,11.0,9.0703125,0.5442188,0.2932129,2025-03-22 18:00:00,2025-03-22 19:00:00,UTC+0100,1,Eindhoven,2025-03-22 18:00:00,Eindhoven,17.9,1,74.0,15.9,51.93
758,16.0,12.597168,0.75583005,0.59832764,2025-03-22 19:00:00,2025-03-22 20:00:00,UTC+0100,1,Eindhoven,2025-03-22 19:00:00,Eindhoven,15.9,0,10.0,3.9,55.74
759,129.0,96.3354506,0.7225158675,4.9042357899999995,2025-03-22 20:00:00,2025-03-22 21:00:00,UTC+0100,1,Eindhoven,2025-03-22 20:00:00,Eindhoven,13.9,0,0.0,7.6,76.46
