Unnamed: 0,step_count,distance_covered,speed,calories_burned,start_time_interval_hourly,end_time_interval_hourly,time_offset,test_subject,location,name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,uvindex,Clear,Overcast,Partially cloudy,Rain,Snow
1177,862.0,534.0,,0.0,2025-02-20 18:00:00,2025-02-20 19:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-20 18:00:00,10.8,10.8,9.2,89.41,0.0,0.0,,0.0,0.0,25.5,14.2,190.0,1020.7,99.5,14.8,0.0,0,0,1,0,0,0
1178,1966.0,1218.0,,0.0,2025-02-20 19:00:00,2025-02-20 20:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-20 19:00:00,10.8,10.8,9.1,89.8,0.0,0.0,,0.0,0.0,21.4,14.2,180.0,1020.9,100.0,19.2,0.0,0,0,1,0,0,0
1179,2835.0,1756.0,,0.0,2025-02-20 20:00:00,2025-02-20 21:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-20 20:00:00,10.1,10.1,8.1,87.39,0.0,0.0,,0.0,0.0,30.2,11.2,180.0,1020.0,90.0,10.0,0.0,0,0,0,1,0,0
1180,2066.0,1280.0,,0.0,2025-02-20 21:00:00,2025-02-20 22:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-20 21:00:00,11.1,11.1,8.1,81.76,0.0,0.0,,0.0,0.0,30.2,5.4,310.0,1021.0,100.0,10.0,0.0,0,0,1,0,0,0
1181,1270.0,786.0,,0.0,2025-02-20 22:00:00,2025-02-20 23:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-20 22:00:00,11.3,11.3,8.7,84.01,0.0,0.0,,0.0,0.0,21.6,14.4,200.0,1021.2,100.0,29.9,0.0,0,0,1,0,0,0
1182,454.0,282.0,,0.0,2025-02-20 23:00:00,2025-02-21 00:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-20 23:00:00,10.8,10.8,8.6,86.17,0.0,0.0,,0.0,0.0,21.4,14.0,191.0,1021.4,99.4,26.5,0.0,0,0,1,0,0,0
1183,101.0,62.0,,0.0,2025-02-21 12:00:00,2025-02-21 13:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-21 12:00:00,16.9,16.9,9.6,61.78,0.0,0.0,,0.0,0.0,28.4,17.9,170.0,1018.4,98.3,30.9,444.0,4,0,1,0,0,0
1184,589.0,365.0,,0.0,2025-02-21 13:00:00,2025-02-21 14:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-21 13:00:00,17.9,17.9,8.6,54.51,0.0,0.0,,0.0,0.0,35.8,18.6,171.0,1017.4,90.5,31.0,412.0,4,0,1,0,0,0
1185,1232.0,763.0,,0.0,2025-02-21 14:00:00,2025-02-21 15:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-21 14:00:00,18.4,18.4,7.9,50.44,0.0,0.0,,0.0,0.0,38.9,24.6,171.0,1016.4,95.9,35.0,321.0,3,0,1,0,0,0
1186,770.0,476.0,,0.0,2025-02-21 15:00:00,2025-02-21 16:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-21 15:00:00,18.3,18.3,8.2,51.51,0.0,0.0,,0.0,0.0,36.6,24.3,170.0,1015.8,98.3,39.7,221.0,2,0,1,0,0,0
1187,1367.0,847.0,,0.0,2025-02-21 16:00:00,2025-02-21 17:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-21 16:00:00,17.8,17.8,8.1,52.85,0.0,0.0,,0.0,0.0,36.3,20.8,162.0,1014.9,98.8,44.3,97.0,1,0,1,0,0,0
1188,376.0,233.0,,0.0,2025-02-21 17:00:00,2025-02-21 18:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-21 17:00:00,17.5,17.5,8.2,54.57,0.0,0.0,,0.0,0.0,25.8,14.7,160.0,1014.3,99.4,44.2,76.0,1,0,1,0,0,0
1189,476.0,295.0,,0.0,2025-02-23 14:00:00,2025-02-23 15:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-23 14:00:00,14.4,14.4,7.9,64.94,0.0,0.0,,0.0,0.0,29.4,18.7,201.0,1026.5,44.6,34.4,506.0,5,0,0,1,0,0
1190,979.0,606.0,,0.0,2025-02-23 15:00:00,2025-02-23 16:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-23 15:00:00,14.1,14.1,7.9,65.96,0.0,0.0,,0.0,0.0,35.9,24.4,193.0,1025.8,87.8,30.6,411.0,4,0,0,1,0,0
1191,964.0,597.0,,0.0,2025-02-23 16:00:00,2025-02-23 17:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-23 16:00:00,14.5,14.5,7.9,64.47,0.0,0.0,,0.0,0.0,32.9,18.8,194.0,1025.4,80.4,31.6,232.0,2,0,0,1,0,0
1192,161.0,99.0,,0.0,2025-02-24 11:00:00,2025-02-24 12:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-24 11:00:00,12.6,12.6,6.8,67.73,0.0,0.0,,0.0,0.0,39.8,27.9,198.0,1015.9,99.4,44.0,200.0,2,0,1,0,0,0
1193,368.0,228.0,,0.0,2025-02-24 12:00:00,2025-02-24 13:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-24 12:00:00,13.1,13.1,6.8,65.66,0.0,0.0,,0.0,0.0,39.9,25.2,200.0,1015.4,100.0,44.3,91.0,1,0,1,0,0,0
1194,614.0,380.0,,0.0,2025-02-24 13:00:00,2025-02-24 14:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-24 13:00:00,13.9,13.9,7.3,64.25,0.0,0.0,,0.0,0.0,46.5,25.0,192.0,1014.9,100.0,36.3,140.0,1,0,1,0,0,0
1195,251.0,156.0,,0.0,2025-02-24 16:00:00,2025-02-24 17:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-24 16:00:00,10.7,10.7,9.7,93.69,0.549,100.0,rain,0.0,0.0,30.7,19.1,203.0,1014.4,100.0,12.9,60.0,1,0,1,0,1,0
1196,1703.0,1049.0,,0.0,2025-02-24 17:00:00,2025-02-24 18:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-24 17:00:00,10.6,10.6,9.8,94.25,0.0,0.0,,0.0,0.0,32.7,18.5,210.0,1014.7,100.0,9.5,7.0,0,0,1,0,0,0
1197,3017.0,1819.0,,0.0,2025-02-24 18:00:00,2025-02-24 19:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-24 18:00:00,10.4,10.4,9.5,94.42,0.078,100.0,rain,0.0,0.0,25.5,17.5,212.0,1014.8,99.0,40.2,11.0,0,0,1,0,1,0
1198,1284.0,774.0,,0.0,2025-02-24 19:00:00,2025-02-24 20:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-24 19:00:00,10.5,10.5,9.3,92.3,0.023,100.0,rain,0.0,0.0,46.2,14.7,202.0,1015.2,99.4,40.4,0.0,0,0,1,0,1,0
1199,69.0,40.0,,0.0,2025-02-24 20:00:00,2025-02-24 21:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-24 20:00:00,10.6,10.6,9.1,90.24,0.0,0.0,,0.0,0.0,22.1,14.8,211.0,1015.4,98.5,27.5,0.0,0,0,1,0,0,0
1200,84.0,48.0,,0.0,2025-02-24 21:00:00,2025-02-24 22:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-24 21:00:00,8.9,6.6,8.0,93.82,0.034,100.0,rain,0.0,0.0,18.4,14.5,220.0,1015.5,33.5,35.8,0.0,0,0,0,1,1,0
1201,69.0,40.0,,0.0,2025-02-24 22:00:00,2025-02-24 23:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-24 22:00:00,8.4,6.1,7.7,94.88,0.0,0.0,,0.0,0.0,18.7,14.1,211.0,1015.7,13.0,30.5,0.0,0,1,0,0,0,0
1202,16.0,9.0,,0.0,2025-02-25 00:00:00,2025-02-25 01:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-25 00:00:00,8.1,6.2,7.3,94.42,0.0,0.0,,0.0,0.0,17.9,11.3,203.0,1015.5,6.7,21.1,0.0,0,1,0,0,0,0
1203,12.0,7.0,,0.0,2025-02-25 09:00:00,2025-02-25 10:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-25 09:00:00,7.4,7.4,7.2,98.97,0.0,0.0,,0.0,0.0,7.9,4.5,182.0,1014.1,85.7,9.0,56.0,1,0,0,1,0,0
1204,106.0,62.0,,0.0,2025-02-25 10:00:00,2025-02-25 11:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-25 10:00:00,8.8,7.2,7.5,91.27,0.0,0.0,,0.0,0.0,14.8,10.2,190.0,1013.7,95.3,14.5,359.0,4,0,1,0,0,0
1205,23.0,13.0,,0.0,2025-02-25 11:00:00,2025-02-25 12:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-25 11:00:00,10.4,10.4,8.2,86.6,0.0,0.0,,0.0,0.0,27.6,16.3,208.0,1013.5,96.6,23.6,254.0,3,0,1,0,0,0
1206,88.0,52.0,,0.0,2025-02-25 12:00:00,2025-02-25 13:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-25 12:00:00,11.4,11.4,7.8,78.31,0.0,0.0,,0.0,0.0,24.4,16.2,200.0,1013.6,99.4,30.5,204.0,2,0,1,0,0,0
1207,322.0,188.0,,0.0,2025-02-25 14:00:00,2025-02-25 15:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-25 14:00:00,12.3,12.3,7.5,72.41,0.0,0.0,,0.0,0.0,4.7,1.6,118.0,1012.2,98.8,31.0,227.0,2,0,1,0,0,0
1208,59.0,35.0,,0.0,2025-02-25 15:00:00,2025-02-25 16:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-25 15:00:00,12.5,12.5,7.2,69.75,0.0,0.0,,0.0,0.0,7.8,4.6,140.0,1011.9,99.4,31.0,175.0,2,0,1,0,0,0
1209,260.0,152.0,,0.0,2025-02-25 21:00:00,2025-02-25 22:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-25 21:00:00,9.0,8.0,7.8,92.13,0.012,100.0,rain,0.0,0.0,11.1,7.4,343.0,1012.8,99.4,16.3,0.0,0,0,1,0,1,0
1210,24.0,14.0,,0.0,2025-02-25 22:00:00,2025-02-25 23:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-25 22:00:00,8.5,8.5,7.7,94.23,0.078,100.0,rain,0.0,0.0,8.4,4.7,48.0,1013.2,98.9,14.3,0.0,0,0,1,0,1,0
1211,77.0,44.0,,0.0,2025-02-26 01:00:00,2025-02-26 02:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-26 01:00:00,7.2,4.6,7.0,98.74,2.375,100.0,rain,0.0,0.0,28.5,13.8,319.0,1014.5,100.0,4.4,0.0,0,0,1,0,1,0
1212,344.0,207.0,,0.0,2025-02-26 10:00:00,2025-02-26 11:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-26 10:00:00,7.3,4.7,6.1,91.94,0.0,0.0,,0.0,0.0,18.0,14.4,232.0,1017.8,36.8,10.0,238.0,2,0,0,1,0,0
1213,266.0,160.0,,0.0,2025-02-26 11:00:00,2025-02-26 12:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-26 11:00:00,8.6,6.2,6.4,86.16,0.0,0.0,,0.0,0.0,24.7,14.4,230.0,1017.9,35.7,16.0,417.0,4,0,0,1,0,0
1214,62.0,36.0,,0.0,2025-02-26 13:00:00,2025-02-26 14:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-26 13:00:00,11.0,11.0,5.0,66.89,0.0,0.0,,0.0,0.0,32.1,21.2,230.0,1017.0,39.8,28.9,142.0,1,0,0,1,0,0
1215,621.0,363.0,,0.0,2025-02-26 14:00:00,2025-02-26 15:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-26 14:00:00,10.5,10.5,3.5,61.87,0.0,0.0,,0.0,0.0,29.0,17.8,231.0,1016.4,15.1,29.8,317.0,3,1,0,0,0,0
1216,256.0,151.0,,0.0,2025-02-26 17:00:00,2025-02-26 18:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-26 17:00:00,9.6,7.0,2.7,62.26,0.0,0.0,,0.0,0.0,29.6,18.2,194.0,1014.9,99.4,39.7,49.0,0,0,1,0,0,0
1217,299.0,175.0,,0.0,2025-02-26 20:00:00,2025-02-26 21:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-26 20:00:00,7.9,5.0,3.3,73.02,0.0,0.0,,0.0,0.0,28.8,17.6,171.0,1013.6,99.4,35.7,0.0,0,0,1,0,0,0
1218,198.0,116.0,,0.0,2025-02-26 21:00:00,2025-02-26 22:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-26 21:00:00,6.7,3.9,5.0,88.85,0.784,100.0,rain,0.0,0.0,22.3,14.8,179.0,1013.1,100.0,10.9,0.0,0,0,1,0,1,0
1219,100.0,58.0,,0.0,2025-02-26 23:00:00,2025-02-27 00:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-26 23:00:00,6.6,3.0,5.6,93.28,0.421,100.0,rain,0.0,0.0,32.0,20.5,182.0,1011.9,99.5,11.9,0.0,0,0,1,0,1,0
1220,13.0,7.0,,0.0,2025-02-27 00:00:00,2025-02-27 01:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-27 00:00:00,6.6,3.4,5.8,94.34,0.176,100.0,rain,0.0,0.0,25.7,17.9,203.0,1011.7,99.1,35.2,0.0,0,0,1,0,1,0
1221,294.0,178.0,,0.0,2025-02-27 10:00:00,2025-02-27 11:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-27 10:00:00,6.4,2.7,4.9,90.55,0.0,0.0,,0.0,0.0,28.3,20.7,222.0,1015.2,54.8,20.0,345.0,3,0,0,1,0,0
1222,226.0,135.0,,0.0,2025-02-27 11:00:00,2025-02-27 12:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-27 11:00:00,8.0,4.9,5.2,82.15,0.0,0.0,,0.0,0.0,28.3,20.6,215.0,1015.4,92.4,21.2,427.0,4,0,1,0,0,0
1223,95.0,55.0,,0.0,2025-02-27 12:00:00,2025-02-27 13:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-27 12:00:00,7.8,4.5,4.3,78.64,0.0,0.0,,0.0,0.0,28.7,21.1,231.0,1015.7,96.3,27.4,232.0,2,0,1,0,0,0
1224,652.0,388.0,,0.0,2025-02-27 14:00:00,2025-02-27 15:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-27 14:00:00,8.0,5.1,3.4,72.48,0.003,100.0,rain,0.0,0.0,26.5,18.3,264.0,1015.6,96.1,26.1,319.0,3,0,1,0,1,0
1225,1718.0,1040.0,,0.0,2025-02-27 15:00:00,2025-02-27 16:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-27 15:00:00,7.5,4.5,4.1,78.69,0.026,100.0,rain,0.0,0.0,25.7,17.6,257.0,1015.9,92.3,34.3,114.0,1,0,1,0,1,0
1226,740.0,449.0,,0.0,2025-02-27 16:00:00,2025-02-27 17:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-27 16:00:00,7.1,3.7,3.3,76.88,0.0,0.0,,0.0,0.0,30.2,20.4,258.0,1016.2,98.8,44.0,116.0,1,0,1,0,0,0
1227,3852.0,2330.0,,0.0,2025-02-27 17:00:00,2025-02-27 18:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-27 17:00:00,6.9,3.8,2.7,74.39,0.0,0.0,,0.0,0.0,25.1,17.4,260.0,1016.6,90.6,43.6,40.0,0,0,1,0,0,0
1228,4934.0,2993.0,,0.0,2025-02-27 20:00:00,2025-02-27 21:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-27 20:00:00,5.1,1.6,4.6,95.98,0.18,100.0,rain,0.0,0.0,24.8,17.2,239.0,1017.1,99.1,12.0,0.0,0,0,1,0,1,0
1229,5020.0,3049.0,,0.0,2025-02-27 21:00:00,2025-02-27 22:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-27 21:00:00,5.1,3.3,5.0,98.71,0.078,100.0,rain,0.0,0.0,12.6,8.2,250.0,1017.5,99.5,14.2,0.0,0,0,1,0,1,0
1230,380.0,225.0,,0.0,2025-02-27 22:00:00,2025-02-27 23:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-27 22:00:00,5.6,3.2,5.2,97.75,0.0,0.0,,0.0,0.0,16.0,10.6,273.0,1018.0,99.5,11.6,0.0,0,0,1,0,0,0
1231,172.0,99.0,,0.0,2025-02-27 23:00:00,2025-02-28 00:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-27 23:00:00,5.5,3.1,5.1,97.32,0.006,100.0,rain,0.0,0.0,18.7,11.0,333.0,1018.9,99.5,15.3,0.0,0,0,1,0,1,0
1232,11.0,6.0,,0.0,2025-02-28 00:00:00,2025-02-28 01:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-28 00:00:00,4.9,1.8,4.1,94.56,0.107,100.0,rain,0.0,0.0,21.5,13.7,328.0,1020.0,99.5,26.5,0.0,0,0,1,0,1,0
1233,14.0,8.0,,0.0,2025-02-28 01:00:00,2025-02-28 02:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-28 01:00:00,4.8,2.4,4.1,95.37,0.045,100.0,rain,0.0,0.0,31.6,10.3,312.0,1020.8,99.5,19.3,0.0,0,0,1,0,1,0
1234,371.0,226.0,,0.0,2025-02-28 09:00:00,2025-02-28 10:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-28 09:00:00,5.1,1.7,3.4,88.62,0.0,0.0,,0.0,0.0,27.7,16.7,350.0,1025.2,99.4,31.7,97.0,1,0,1,0,0,0
1235,1794.0,1088.0,,0.0,2025-02-28 10:00:00,2025-02-28 11:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-28 10:00:00,5.8,2.5,3.9,87.96,0.0,0.0,,0.0,0.0,25.0,16.8,6.0,1025.7,90.2,27.0,104.0,1,0,1,0,0,0
1236,1271.0,763.0,,0.0,2025-02-28 12:00:00,2025-02-28 13:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-28 12:00:00,8.0,5.2,3.5,73.54,0.0,0.0,,0.0,0.0,25.3,17.1,358.0,1026.5,79.1,21.1,86.0,1,0,0,1,0,0
1237,1419.0,856.0,,0.0,2025-02-28 13:00:00,2025-02-28 14:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-28 13:00:00,7.0,4.3,2.1,70.99,0.0,0.0,,0.0,0.0,33.8,14.0,0.2,1027.0,41.5,,292.9,3,0,0,1,0,0
1238,1293.0,783.0,,0.0,2025-02-28 14:00:00,2025-02-28 15:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-28 14:00:00,7.4,4.9,1.8,67.61,0.0,0.0,,0.0,0.0,32.8,13.3,356.1,1027.0,65.3,,298.8,3,0,0,1,0,0
1239,2164.0,1313.0,,0.0,2025-02-28 15:00:00,2025-02-28 16:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-28 15:00:00,7.7,5.3,2.4,69.14,0.0,0.0,,0.0,0.0,34.2,13.0,357.2,1027.0,79.0,,307.5,3,0,0,1,0,0
1240,1743.0,1056.0,,0.0,2025-02-28 16:00:00,2025-02-28 17:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-28 16:00:00,7.5,4.9,3.0,73.14,0.0,0.0,,0.0,0.0,32.4,14.4,6.3,1027.0,59.4,,215.6,2,0,0,1,0,0
1241,549.0,330.0,,0.0,2025-02-28 17:00:00,2025-02-28 18:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-28 17:00:00,7.0,4.4,3.0,75.68,0.0,0.0,,0.0,0.0,28.8,13.7,9.2,1027.0,44.8,,123.0,1,0,0,1,0,0
1242,25.0,15.0,,0.0,2025-02-28 18:00:00,2025-02-28 19:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-28 18:00:00,6.0,3.8,2.7,79.37,0.0,0.0,,0.0,0.0,19.8,10.1,6.1,1027.0,20.2,,48.8,0,0,0,1,0,0
1243,273.0,160.0,,0.0,2025-02-28 19:00:00,2025-02-28 20:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-28 19:00:00,4.9,2.5,2.4,83.86,0.0,0.0,,0.0,0.0,18.4,10.1,4.5,1028.0,16.9,,0.9,0,1,0,0,0,0
1244,161.0,95.0,,0.0,2025-02-28 21:00:00,2025-02-28 22:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-28 21:00:00,1.4,1.4,0.5,93.72,0.0,0.0,,0.0,0.0,7.6,3.8,333.0,1028.7,3.7,25.4,0.0,0,1,0,0,0,0
1245,82.0,48.0,,0.0,2025-02-28 22:00:00,2025-02-28 23:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-02-28 22:00:00,1.0,1.0,0.5,96.54,0.0,0.0,,0.0,0.0,7.8,4.5,326.0,1029.0,2.1,17.0,0.0,0,1,0,0,0,0
1246,11.0,6.0,,0.0,2025-03-01 00:00:00,2025-03-01 01:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-03-01 00:00:00,0.1,0.1,-0.1,98.15,0.006,100.0,"rain,snow",0.0,0.0,4.5,3.8,359.0,1029.5,9.9,19.5,0.0,0,0,0,0,1,1
1247,29.0,17.0,,0.0,2025-03-01 01:00:00,2025-03-01 02:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-03-01 01:00:00,-1.3,-1.3,-1.4,98.96,0.0,0.0,,0.0,0.0,4.6,3.9,284.0,1029.9,0.5,9.5,0.0,0,1,0,0,0,0
1248,64.0,38.0,,0.0,2025-03-01 14:00:00,2025-03-01 15:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-03-01 14:00:00,4.6,1.4,1.9,82.51,0.0,0.0,,0.0,0.0,21.4,14.0,26.0,1034.7,100.0,26.7,113.0,1,0,1,0,0,0
1249,308.0,182.0,,0.0,2025-03-01 15:00:00,2025-03-01 16:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-03-01 15:00:00,4.5,2.0,1.6,81.54,0.0,0.0,,0.0,0.0,14.7,10.4,62.0,1034.5,100.0,32.2,104.0,1,0,1,0,0,0
1250,13.0,7.0,,0.0,2025-03-01 17:00:00,2025-03-01 18:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-03-01 17:00:00,4.0,1.4,1.5,84.15,0.0,0.0,,0.0,0.0,14.7,10.2,57.0,1034.9,99.5,27.1,23.0,0,0,1,0,0,0
1251,32.0,18.0,,0.0,2025-03-01 22:00:00,2025-03-01 23:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-03-01 22:00:00,-0.4,-0.4,-0.8,97.28,0.0,0.0,,0.0,0.0,4.6,0.5,16.0,1036.0,14.7,6.1,0.0,0,1,0,0,0,0
1252,72.0,42.0,,0.0,2025-03-02 00:00:00,2025-03-02 01:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-03-02 00:00:00,-2.2,-2.2,-2.5,97.8,0.0,0.0,,0.0,0.0,4.4,3.7,333.0,1036.3,73.8,4.0,0.0,0,0,0,1,0,0
1253,10.0,6.0,,0.0,2025-03-02 10:00:00,2025-03-02 11:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-03-02 10:00:00,3.1,1.3,2.1,93.19,0.0,0.0,,0.0,0.0,10.6,6.6,35.0,1036.4,0.0,5.2,335.0,3,1,0,0,0,0
1254,11.0,6.0,,0.0,2025-03-02 11:00:00,2025-03-02 12:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-03-02 11:00:00,5.3,3.9,2.5,82.08,0.0,0.0,,0.0,0.0,10.6,6.8,57.0,1036.4,0.0,13.6,461.0,5,1,0,0,0,0
1255,61.0,36.0,,0.0,2025-03-02 15:00:00,2025-03-02 16:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-03-02 15:00:00,9.5,8.0,1.8,58.73,0.0,0.0,,0.0,0.0,24.0,10.2,37.0,1033.8,0.0,28.1,427.0,4,1,0,0,0,0
1256,14.0,8.0,,0.0,2025-03-02 16:00:00,2025-03-02 17:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-03-02 16:00:00,9.2,7.2,2.1,61.06,0.0,0.0,,0.0,0.0,21.1,13.5,23.0,1033.1,0.0,25.8,316.0,3,1,0,0,0,0
1257,17.0,10.0,,0.0,2025-03-02 17:00:00,2025-03-02 18:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-03-02 17:00:00,8.5,6.3,2.0,63.51,0.0,0.0,,0.0,0.0,18.0,13.6,42.0,1032.8,0.0,16.6,128.0,1,1,0,0,0,0
1258,34.0,19.0,,0.0,2025-03-02 20:00:00,2025-03-02 21:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-03-02 20:00:00,1.1,1.1,-0.9,86.5,0.0,0.0,,0.0,0.0,15.1,1.8,69.2,1032.0,0.0,10.0,0.0,0,1,0,0,0,0
1259,45.0,26.0,,0.0,2025-03-02 23:00:00,2025-03-03 00:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-03-02 23:00:00,-0.7,-0.7,-1.1,97.39,0.0,0.0,,0.0,0.0,3.6,3.2,12.0,1032.1,0.0,7.1,0.0,0,1,0,0,0,0
1260,28.0,16.0,,0.0,2025-03-03 00:00:00,2025-03-03 01:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-03-03 00:00:00,-1.5,-1.5,-1.8,98.14,0.0,0.0,,0.0,0.0,3.6,0.4,8.0,1031.4,0.0,7.4,0.0,0,1,0,0,0,0
1261,40.0,22.0,,0.0,2025-03-03 12:00:00,2025-03-03 13:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-03-03 12:00:00,9.7,9.7,2.0,58.72,0.0,0.0,,0.0,0.0,7.3,3.7,212.0,1030.7,0.0,13.5,532.0,5,1,0,0,0,0
1262,90.0,53.0,,0.0,2025-03-03 13:00:00,2025-03-03 14:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-03-03 13:00:00,10.5,10.5,1.9,55.23,0.0,0.0,,0.0,0.0,10.8,3.7,41.0,1030.2,0.0,15.6,553.0,6,1,0,0,0,0
1263,714.0,429.0,,0.0,2025-03-03 14:00:00,2025-03-03 15:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-03-03 14:00:00,10.9,10.9,1.0,50.39,0.0,0.0,,0.0,0.0,10.7,6.5,34.0,1029.5,0.0,19.6,522.0,5,1,0,0,0,0
1264,2518.0,1533.0,,0.0,2025-03-03 15:00:00,2025-03-03 16:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-03-03 15:00:00,11.4,11.4,0.8,48.13,0.0,0.0,,0.0,0.0,10.8,6.8,358.0,1028.9,0.0,20.1,427.0,4,1,0,0,0,0
1265,1523.0,921.0,,0.0,2025-03-03 16:00:00,2025-03-03 17:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-03-03 16:00:00,11.5,11.5,0.8,47.85,0.0,0.0,,0.0,0.0,11.1,4.2,339.0,1028.4,0.0,18.0,303.0,3,1,0,0,0,0
1266,1902.0,1152.0,,0.0,2025-03-03 17:00:00,2025-03-03 18:00:00,UTC+0100,4,Eindhoven,Eindhoven,2025-03-03 17:00:00,10.6,10.6,1.2,52.45,0.0,0.0,,0.0,0.0,14.1,9.5,22.0,1028.3,0.0,18.7,130.0,1,1,0,0,0,0
