step_count,distance_covered,speed,calories_burned,start_time_interval,end_time_interval,time_offset,test_subject
1,0.81,,0.03,2025-02-22 12:42:00,2025-02-22 12:43:00,UTC+0100,1
23,17.150002,,0.72999996,2025-02-22 12:52:00,2025-02-22 12:53:00,UTC+0100,1
8,6.4999995,,0.25,2025-02-22 12:53:00,2025-02-22 12:54:00,UTC+0100,1
10,7.869999,,0.31,2025-02-22 12:54:00,2025-02-22 12:55:00,UTC+0100,1
21,16.149998,,0.63999987,2025-02-22 12:56:00,2025-02-22 12:57:00,UTC+0100,1
21,16.560003,,0.6299999,2025-02-22 12:57:00,2025-02-22 12:58:00,UTC+0100,1
6,4.69,,0.19,2025-02-22 13:22:00,2025-02-22 13:23:00,UTC+0100,1
8,6.06,,0.26,2025-02-22 13:51:00,2025-02-22 13:52:00,UTC+0100,1
26,21.32,,0.77000004,2025-02-22 13:52:00,2025-02-22 13:53:00,UTC+0100,1
7,5.0,,0.24,2025-02-22 14:10:00,2025-02-22 14:11:00,UTC+0100,1
15,11.249999,,0.51,2025-02-22 22:24:00,2025-02-22 22:25:00,UTC+0100,1
14,11.0,,0.44,2025-02-23 01:57:00,2025-02-23 01:58:00,UTC+0100,1
6,4.56,,0.21,2025-02-23 06:26:00,2025-02-23 06:27:00,UTC+0100,1
7,5.31,,0.25,2025-02-23 06:30:00,2025-02-23 06:31:00,UTC+0100,1
7,5.41,,0.25,2025-02-23 10:04:00,2025-02-23 10:05:00,UTC+0100,1
14,13.840001,,0.75999993,2025-02-23 14:04:00,2025-02-23 14:05:00,UTC+0100,1
12,9.94,,0.4,2025-02-24 02:00:00,2025-02-24 02:01:00,UTC+0100,1
17,13.630001,,0.64,2025-02-24 06:26:00,2025-02-24 06:27:00,UTC+0100,1
8,8.28,,0.53,2025-02-24 06:38:00,2025-02-24 06:39:00,UTC+0100,1
9,9.559999,,0.67999995,2025-02-24 10:32:00,2025-02-24 10:33:00,UTC+0100,1
6,6.0,,0.41,2025-02-24 10:49:00,2025-02-24 10:50:00,UTC+0100,1
6,7.06,,0.5,2025-02-24 11:01:00,2025-02-24 11:02:00,UTC+0100,1
31,24.600004,,1.16,2025-02-24 11:02:00,2025-02-24 11:03:00,UTC+0100,1
16,12.990002,,0.56,2025-02-24 11:05:00,2025-02-24 11:06:00,UTC+0100,1
12,8.94,,0.4,2025-02-24 11:47:00,2025-02-24 11:48:00,UTC+0100,1
7,5.44,,0.25,2025-02-24 11:50:00,2025-02-24 11:51:00,UTC+0100,1
18,14.18,,0.64,2025-02-24 15:46:00,2025-02-24 15:47:00,UTC+0100,1
13,12.39,,0.75,2025-02-24 15:47:00,2025-02-24 15:48:00,UTC+0100,1
42,33.65,,1.81,2025-02-24 15:48:00,2025-02-24 15:49:00,UTC+0100,1
49,36.53,,1.82,2025-02-24 15:51:00,2025-02-24 15:52:00,UTC+0100,1
54,41.21,,2.09,2025-02-24 15:53:00,2025-02-24 15:54:00,UTC+0100,1
15,14.470001,,0.86,2025-02-24 15:55:00,2025-02-24 15:56:00,UTC+0100,1
11,10.68,,0.54,2025-02-24 15:56:00,2025-02-24 15:57:00,UTC+0100,1
48,38.43,,2.07,2025-02-24 15:57:00,2025-02-24 15:58:00,UTC+0100,1
10,7.81,,0.36,2025-02-24 15:58:00,2025-02-24 15:59:00,UTC+0100,1
22,16.4,,0.81,2025-02-24 15:59:00,2025-02-24 16:00:00,UTC+0100,1
117,113.33,,6.36,2025-02-24 16:00:00,2025-02-24 16:01:00,UTC+0100,1
97,81.38,,3.95,2025-02-24 16:01:00,2025-02-24 16:02:00,UTC+0100,1
71,54.9,,2.61,2025-02-24 16:02:00,2025-02-24 16:03:00,UTC+0100,1
65,55.51,,2.86,2025-02-24 16:03:00,2025-02-24 16:04:00,UTC+0100,1
20,15.66,,0.76,2025-02-24 16:04:00,2025-02-24 16:05:00,UTC+0100,1
36,27.61,,1.32,2025-02-24 16:05:00,2025-02-24 16:06:00,UTC+0100,1
86,64.44,,3.16,2025-02-24 16:06:00,2025-02-24 16:07:00,UTC+0100,1
67,50.98,,2.41,2025-02-24 16:07:00,2025-02-24 16:08:00,UTC+0100,1
42,31.25,,1.53,2025-02-24 16:08:00,2025-02-24 16:09:00,UTC+0100,1
82,63.96,,3.06,2025-02-24 16:09:00,2025-02-24 16:10:00,UTC+0100,1
53,39.93,,1.98,2025-02-24 16:10:00,2025-02-24 16:11:00,UTC+0100,1
57,46.77,,2.04,2025-02-24 16:11:00,2025-02-24 16:12:00,UTC+0100,1
99,76.53,,3.71,2025-02-24 16:12:00,2025-02-24 16:13:00,UTC+0100,1
104,87.44,,4.51,2025-02-24 16:13:00,2025-02-24 16:14:00,UTC+0100,1
53,40.34,,1.99,2025-02-24 16:15:00,2025-02-24 16:16:00,UTC+0100,1
58,42.92,,2.09,2025-02-24 16:16:00,2025-02-24 16:17:00,UTC+0100,1
4,3.0,,0.15,2025-02-24 16:17:00,2025-02-24 16:18:00,UTC+0100,1
42,32.11,,1.55,2025-02-24 16:19:00,2025-02-24 16:20:00,UTC+0100,1
112,94.05,,4.8,2025-02-24 16:20:00,2025-02-24 16:21:00,UTC+0100,1
31,24.03,,1.17,2025-02-24 16:21:00,2025-02-24 16:22:00,UTC+0100,1
121,94.89,,4.66,2025-02-24 16:22:00,2025-02-24 16:23:00,UTC+0100,1
52,40.66,,1.88,2025-02-24 16:23:00,2025-02-24 16:24:00,UTC+0100,1
103,81.229996,,4.129998,2025-02-24 16:24:00,2025-02-24 16:25:00,UTC+0100,1
114,88.44,,4.56,2025-02-24 16:25:00,2025-02-24 16:26:00,UTC+0100,1
92,71.16,,3.65,2025-02-24 16:26:00,2025-02-24 16:27:00,UTC+0100,1
37,28.08,,1.48,2025-02-24 16:27:00,2025-02-24 16:28:00,UTC+0100,1
65,50.95,,2.51,2025-02-24 16:28:00,2025-02-24 16:29:00,UTC+0100,1
36,27.7,,1.41,2025-02-24 16:29:00,2025-02-24 16:30:00,UTC+0100,1
59,49.91,,2.74,2025-02-24 16:30:00,2025-02-24 16:31:00,UTC+0100,1
103,79.97,,4.17,2025-02-24 16:31:00,2025-02-24 16:32:00,UTC+0100,1
55,43.0,,2.17,2025-02-24 16:32:00,2025-02-24 16:33:00,UTC+0100,1
71,53.54999,,2.769999,2025-02-24 16:33:00,2025-02-24 16:34:00,UTC+0100,1
58,44.689983,,2.239999,2025-02-24 16:37:00,2025-02-24 16:38:00,UTC+0100,1
77,59.769985,,2.9999988,2025-02-24 16:38:00,2025-02-24 16:39:00,UTC+0100,1
12,9.34,,0.4,2025-02-24 16:55:00,2025-02-24 16:56:00,UTC+0100,1
14,10.53,,0.51,2025-02-24 16:56:00,2025-02-24 16:57:00,UTC+0100,1
6,4.25,,0.22,2025-02-24 16:58:00,2025-02-24 16:59:00,UTC+0100,1
8,6.44,,0.28,2025-02-24 16:59:00,2025-02-24 17:00:00,UTC+0100,1
15,10.94,,0.55,2025-02-24 17:04:00,2025-02-24 17:05:00,UTC+0100,1
42,31.289999,,1.5999998,2025-02-24 17:05:00,2025-02-24 17:06:00,UTC+0100,1
65,50.03,,2.45,2025-02-24 17:07:00,2025-02-24 17:08:00,UTC+0100,1
24,19.24,,0.87,2025-02-24 17:24:00,2025-02-24 17:25:00,UTC+0100,1
25,20.25,,1.11,2025-02-24 17:25:00,2025-02-24 17:26:00,UTC+0100,1
34,25.999998,,1.3399999,2025-02-24 17:31:00,2025-02-24 17:32:00,UTC+0100,1
21,15.69,,0.8100001,2025-02-24 17:32:00,2025-02-24 17:33:00,UTC+0100,1
79,60.390007,,3.1399984,2025-02-24 17:33:00,2025-02-24 17:34:00,UTC+0100,1
35,28.390005,,1.5099996,2025-02-24 17:34:00,2025-02-24 17:35:00,UTC+0100,1
93,71.549995,,3.6299992,2025-02-24 17:35:00,2025-02-24 17:36:00,UTC+0100,1
30,24.14,,1.0699999,2025-02-24 17:36:00,2025-02-24 17:37:00,UTC+0100,1
32,25.150002,,1.2099999,2025-02-24 17:37:00,2025-02-24 17:38:00,UTC+0100,1
8,6.06,,0.29999998,2025-02-24 17:39:00,2025-02-24 17:40:00,UTC+0100,1
8,5.75,,0.29999998,2025-02-24 17:42:00,2025-02-24 17:43:00,UTC+0100,1
14,11.18,,0.52,2025-02-24 17:43:00,2025-02-24 17:44:00,UTC+0100,1
54,40.990013,,2.1199994,2025-02-24 17:47:00,2025-02-24 17:48:00,UTC+0100,1
78,58.619995,,3.0899982,2025-02-24 17:48:00,2025-02-24 17:49:00,UTC+0100,1
42,32.45,,1.6,2025-02-24 17:49:00,2025-02-24 17:50:00,UTC+0100,1
18,13.96,,0.69,2025-02-24 17:50:00,2025-02-24 17:51:00,UTC+0100,1
57,43.050003,,2.25,2025-02-24 17:51:00,2025-02-24 17:52:00,UTC+0100,1
117,89.88,,4.68,2025-02-24 17:52:00,2025-02-24 17:53:00,UTC+0100,1
115,88.14,,4.6,2025-02-24 17:53:00,2025-02-24 17:54:00,UTC+0100,1
45,34.45,,1.77,2025-02-24 17:54:00,2025-02-24 17:55:00,UTC+0100,1
36,27.9,,1.41,2025-02-24 17:55:00,2025-02-24 17:56:00,UTC+0100,1
36,27.82,,1.35,2025-02-24 17:56:00,2025-02-24 17:57:00,UTC+0100,1
111,95.41,,4.47,2025-02-24 17:57:00,2025-02-24 17:58:00,UTC+0100,1
44,45.19,,2.38,2025-02-24 17:58:00,2025-02-24 17:59:00,UTC+0100,1
134,123.63,,6.15,2025-02-24 17:59:00,2025-02-24 18:00:00,UTC+0100,1
57,51.28,,2.2,2025-02-24 18:00:00,2025-02-24 18:01:00,UTC+0100,1
98,75.42,,3.67,2025-02-24 18:01:00,2025-02-24 18:02:00,UTC+0100,1
92,76.5,,3.87,2025-02-24 18:02:00,2025-02-24 18:03:00,UTC+0100,1
93,72.82,,3.56,2025-02-24 18:03:00,2025-02-24 18:04:00,UTC+0100,1
81,62.51,,3.03,2025-02-24 18:04:00,2025-02-24 18:05:00,UTC+0100,1
60,49.28,,2.17,2025-02-24 18:05:00,2025-02-24 18:06:00,UTC+0100,1
63,48.03,,2.38,2025-02-24 18:06:00,2025-02-24 18:07:00,UTC+0100,1
102,78.29,,3.78,2025-02-24 18:07:00,2025-02-24 18:08:00,UTC+0100,1
93,70.17,,3.54,2025-02-24 18:08:00,2025-02-24 18:09:00,UTC+0100,1
78,59.36,,3.01,2025-02-24 18:09:00,2025-02-24 18:10:00,UTC+0100,1
60,46.58,,2.31,2025-02-24 18:10:00,2025-02-24 18:11:00,UTC+0100,1
83,65.6,,3.19,2025-02-24 18:11:00,2025-02-24 18:12:00,UTC+0100,1
58,46.08,,2.16,2025-02-24 18:12:00,2025-02-24 18:13:00,UTC+0100,1
74,64.62,,3.29,2025-02-24 18:13:00,2025-02-24 18:14:00,UTC+0100,1
7,5.37,,0.28,2025-02-24 18:14:00,2025-02-24 18:15:00,UTC+0100,1
133,118.18,,5.37,2025-02-24 18:15:00,2025-02-24 18:16:00,UTC+0100,1
54,46.91,,2.26,2025-02-24 18:16:00,2025-02-24 18:17:00,UTC+0100,1
19,15.34,,0.69,2025-02-24 18:17:00,2025-02-24 18:18:00,UTC+0100,1
27,20.22,,1.04,2025-02-24 18:18:00,2025-02-24 18:19:00,UTC+0100,1
13,11.0,,0.39,2025-02-20 13:42:00,2025-02-20 13:42:59,UTC+0100,1
11,8.5,,0.38,2025-02-20 13:43:00,2025-02-20 13:43:59,UTC+0100,1
93,73.04,,3.34,2025-02-20 13:45:00,2025-02-20 13:45:59,UTC+0100,1
115,89.35,,3.84,2025-02-20 13:46:00,2025-02-20 13:46:59,UTC+0100,1
40,30.47,,1.4,2025-02-20 13:47:00,2025-02-20 13:47:59,UTC+0100,1
61,47.09,,2.1,2025-02-20 13:52:00,2025-02-20 13:52:59,UTC+0100,1
108,83.14,,3.56,2025-02-20 13:53:00,2025-02-20 13:53:59,UTC+0100,1
119,96.29,,4.4,2025-02-20 13:54:00,2025-02-20 13:54:59,UTC+0100,1
24,18.58,,0.94,2025-02-20 13:55:00,2025-02-20 13:55:59,UTC+0100,1
34,25.76,,1.13,2025-02-20 13:57:00,2025-02-20 13:57:59,UTC+0100,1
71,55.15,,2.39,2025-02-20 14:20:00,2025-02-20 14:20:59,UTC+0100,1
88,66.56,,3.05,2025-02-20 14:21:00,2025-02-20 14:21:59,UTC+0100,1
2,1.48,,0.07,2025-02-20 14:22:00,2025-02-20 14:22:59,UTC+0100,1
47,35.56,,1.65,2025-02-20 14:31:00,2025-02-20 14:31:59,UTC+0100,1
106,79.8,,3.77,2025-02-20 14:32:00,2025-02-20 14:32:59,UTC+0100,1
1,0.73,,0.04,2025-02-20 14:33:00,2025-02-20 14:33:59,UTC+0100,1
12,9.89,,0.35,2025-02-20 14:50:00,2025-02-20 14:50:59,UTC+0100,1
10,8.03,,0.33,2025-02-20 16:01:00,2025-02-20 16:01:59,UTC+0100,1
25,19.2,,0.82,2025-02-20 16:04:00,2025-02-20 16:04:59,UTC+0100,1
47,35.98,,1.54,2025-02-20 16:05:00,2025-02-20 16:05:59,UTC+0100,1
72,52.62,,2.51,2025-02-20 16:06:00,2025-02-20 16:06:59,UTC+0100,1
96,72.82,,3.35,2025-02-20 16:07:00,2025-02-20 16:07:59,UTC+0100,1
18,13.63,,0.65,2025-02-20 16:08:00,2025-02-20 16:08:59,UTC+0100,1
10,7.33,,0.4,2025-02-20 16:10:00,2025-02-20 16:10:59,UTC+0100,1
11,8.28,,0.39,2025-02-20 16:17:00,2025-02-20 16:17:59,UTC+0100,1
62,46.05,,2.11,2025-02-20 16:18:00,2025-02-20 16:18:59,UTC+0100,1
117,90.48,,3.89,2025-02-20 16:19:00,2025-02-20 16:19:59,UTC+0100,1
115,89.33,,4.0,2025-02-20 16:20:00,2025-02-20 16:20:59,UTC+0100,1
93,67.79,,3.47,2025-02-20 16:21:00,2025-02-20 16:21:59,UTC+0100,1
41,29.84,,1.53,2025-02-20 16:22:00,2025-02-20 16:22:59,UTC+0100,1
42,30.21,,1.44,2025-02-20 16:23:00,2025-02-20 16:23:59,UTC+0100,1
30,21.72,,1.08,2025-02-20 16:24:00,2025-02-20 16:24:59,UTC+0100,1
33,24.23,,1.18,2025-02-20 16:28:00,2025-02-20 16:28:59,UTC+0100,1
48,35.72,,1.68,2025-02-20 16:29:00,2025-02-20 16:29:59,UTC+0100,1
28,20.94,,1.01,2025-02-20 16:30:00,2025-02-20 16:30:59,UTC+0100,1
95,70.89,,3.24,2025-02-20 16:31:00,2025-02-20 16:31:59,UTC+0100,1
94,69.72,,3.4,2025-02-20 16:32:00,2025-02-20 16:32:59,UTC+0100,1
62,45.1,,2.19,2025-02-20 16:33:00,2025-02-20 16:33:59,UTC+0100,1
29,21.09,,1.05,2025-02-20 16:34:00,2025-02-20 16:34:59,UTC+0100,1
47,35.25,,1.66,2025-02-20 16:36:00,2025-02-20 16:36:59,UTC+0100,1
65,46.65,,2.31,2025-02-20 16:37:00,2025-02-20 16:37:59,UTC+0100,1
10,7.73,,0.35,2025-02-20 16:38:00,2025-02-20 16:38:59,UTC+0100,1
97,71.25,,3.52,2025-02-20 16:39:00,2025-02-20 16:39:59,UTC+0100,1
64,48.57,,2.17,2025-02-20 16:40:00,2025-02-20 16:40:59,UTC+0100,1
102,76.1,,3.58,2025-02-20 16:41:00,2025-02-20 16:41:59,UTC+0100,1
100,74.47,,3.47,2025-02-20 16:42:00,2025-02-20 16:42:59,UTC+0100,1
80,52.06,,3.93,2025-02-20 16:43:00,2025-02-20 16:43:59,UTC+0100,1
99,69.06,,4.43,2025-02-20 16:44:00,2025-02-20 16:44:59,UTC+0100,1
55,40.99,,1.84,2025-02-20 16:45:00,2025-02-20 16:45:59,UTC+0100,1
10,7.17,,0.36,2025-02-20 16:46:00,2025-02-20 16:46:59,UTC+0100,1
13,10.21,,0.46,2025-02-20 16:58:00,2025-02-20 16:58:59,UTC+0100,1
71,51.54,,2.54,2025-02-20 17:32:00,2025-02-20 17:32:59,UTC+0100,1
65,45.29,,2.18,2025-02-20 17:33:00,2025-02-20 17:33:59,UTC+0100,1
26,18.56,,0.82,2025-02-20 17:34:00,2025-02-20 17:34:59,UTC+0100,1
15,11.04,,0.52,2025-02-20 17:35:00,2025-02-20 17:35:59,UTC+0100,1
64,46.2,,2.37,2025-02-20 17:36:00,2025-02-20 17:36:59,UTC+0100,1
37,29.61,,1.39,2025-02-20 17:42:00,2025-02-20 17:42:59,UTC+0100,1
91,66.39,,3.07,2025-02-20 17:43:00,2025-02-20 17:43:59,UTC+0100,1
59,44.66,,2.09,2025-02-20 17:44:00,2025-02-20 17:44:59,UTC+0100,1
107,82.88,,3.61,2025-02-20 17:45:00,2025-02-20 17:45:59,UTC+0100,1
110,86.829,,3.59,2025-02-20 17:46:00,2025-02-20 17:46:59,UTC+0100,1
120,94.58,,4.17,2025-02-20 17:47:00,2025-02-20 17:47:59,UTC+0100,1
115,89.57,,3.92,2025-02-20 17:48:00,2025-02-20 17:48:59,UTC+0100,1
34,25.77,,1.23,2025-02-20 17:49:00,2025-02-20 17:49:59,UTC+0100,1
16,12.98,,0.52,2025-02-20 17:54:00,2025-02-20 17:54:59,UTC+0100,1
18,13.15,,0.62,2025-02-20 17:58:00,2025-02-20 17:58:59,UTC+0100,1
11,8.4,,0.38,2025-02-20 18:29:00,2025-02-20 18:29:59,UTC+0100,1
18,13.07,,0.64,2025-02-20 18:44:00,2025-02-20 18:44:59,UTC+0100,1
11,8.09,,0.37,2025-02-20 18:45:00,2025-02-20 18:45:59,UTC+0100,1
27,19.83,,0.97,2025-02-20 18:46:00,2025-02-20 18:46:59,UTC+0100,1
29,22.52,,0.97,2025-02-20 18:47:00,2025-02-20 18:47:59,UTC+0100,1
36,26.37,,1.31,2025-02-20 18:48:00,2025-02-20 18:48:59,UTC+0100,1
102,78.47,,3.35,2025-02-20 18:49:00,2025-02-20 18:49:59,UTC+0100,1
118,92.11,,3.92,2025-02-20 18:50:00,2025-02-20 18:50:59,UTC+0100,1
123,96.75,,3.92,2025-02-20 18:51:00,2025-02-20 18:51:59,UTC+0100,1
92,71.111,,3.24,2025-02-20 18:52:00,2025-02-20 18:52:59,UTC+0100,1
60,43.79,,2.08,2025-02-20 18:53:00,2025-02-20 18:53:59,UTC+0100,1
98,68.649,,4.1,2025-02-20 18:54:00,2025-02-20 18:54:59,UTC+0100,1
107,70.8,,5.38,2025-02-20 18:55:00,2025-02-20 18:55:59,UTC+0100,1
28,19.03,,0.94,2025-02-20 18:57:00,2025-02-20 18:57:59,UTC+0100,1
80,59.94,,2.74,2025-02-20 19:20:00,2025-02-20 19:20:59,UTC+0100,1
100,66.96,,3.49,2025-02-20 19:21:00,2025-02-20 19:21:59,UTC+0100,1
104,75.24,,3.63,2025-02-20 19:22:00,2025-02-20 19:22:59,UTC+0100,1
87,63.32,,3.15,2025-02-20 19:23:00,2025-02-20 19:23:59,UTC+0100,1
76,57.32,,2.53,2025-02-20 19:24:00,2025-02-20 19:24:59,UTC+0100,1
106,79.91,,3.84,2025-02-20 19:25:00,2025-02-20 19:25:59,UTC+0100,1
105,78.22,,3.61,2025-02-20 19:26:00,2025-02-20 19:26:59,UTC+0100,1
105,77.55,,3.58,2025-02-20 19:27:00,2025-02-20 19:27:59,UTC+0100,1
105,79.71,,3.71,2025-02-20 19:28:00,2025-02-20 19:28:59,UTC+0100,1
102,76.18,,3.5,2025-02-20 19:29:00,2025-02-20 19:29:59,UTC+0100,1
83,59.9,,3.05,2025-02-20 19:30:00,2025-02-20 19:30:59,UTC+0100,1
74,54.29,,2.78,2025-02-20 19:31:00,2025-02-20 19:31:59,UTC+0100,1
32,22.99,,1.14,2025-02-20 19:32:00,2025-02-20 19:32:59,UTC+0100,1
52,38.71,,1.8,2025-02-20 19:33:00,2025-02-20 19:33:59,UTC+0100,1
40,31.23,,1.44,2025-02-20 19:35:00,2025-02-20 19:35:59,UTC+0100,1
11,8.35,,0.39,2025-02-20 19:36:00,2025-02-20 19:36:59,UTC+0100,1
84,61.911,,2.91,2025-02-20 19:38:00,2025-02-20 19:38:59,UTC+0100,1
102,75.99,,3.48,2025-02-20 19:39:00,2025-02-20 19:39:59,UTC+0100,1
98,72.31,,3.44,2025-02-20 19:40:00,2025-02-20 19:40:59,UTC+0100,1
110,83.44,,3.62,2025-02-20 19:41:00,2025-02-20 19:41:59,UTC+0100,1
103,79.25,,3.61,2025-02-20 19:42:00,2025-02-20 19:42:59,UTC+0100,1
81,61.141,,2.98,2025-02-20 19:43:00,2025-02-20 19:43:59,UTC+0100,1
63,45.71,,2.31,2025-02-20 19:44:00,2025-02-20 19:44:59,UTC+0100,1
74,53.3,,2.62,2025-02-20 19:45:00,2025-02-20 19:45:59,UTC+0100,1
84,61.23,,2.96,2025-02-20 19:46:00,2025-02-20 19:46:59,UTC+0100,1
69,50.02,,2.48,2025-02-20 19:47:00,2025-02-20 19:47:59,UTC+0100,1
18,13.45,,0.61,2025-02-20 19:48:00,2025-02-20 19:48:59,UTC+0100,1
11,8.22,,0.38,2025-02-20 19:49:00,2025-02-20 19:49:59,UTC+0100,1
49,37.05,,1.85,2025-02-20 19:50:00,2025-02-20 19:50:59,UTC+0100,1
28,21.16,,1.0,2025-02-20 19:51:00,2025-02-20 19:51:59,UTC+0100,1
49,38.25,,1.78,2025-02-20 19:52:00,2025-02-20 19:52:59,UTC+0100,1
47,35.98,,1.71,2025-02-20 19:53:00,2025-02-20 19:53:59,UTC+0100,1
50,37.581,,1.86,2025-02-20 19:54:00,2025-02-20 19:54:59,UTC+0100,1
87,63.5,,3.07,2025-02-20 19:55:00,2025-02-20 19:55:59,UTC+0100,1
107,81.72,,3.51,2025-02-20 19:56:00,2025-02-20 19:56:59,UTC+0100,1
107,81.859,,3.7,2025-02-20 19:57:00,2025-02-20 19:57:59,UTC+0100,1
105,79.89,,3.73,2025-02-20 19:58:00,2025-02-20 19:58:59,UTC+0100,1
104,77.59,,3.66,2025-02-20 19:59:00,2025-02-20 19:59:59,UTC+0100,1
22,16.479,,0.74,2025-02-20 20:00:00,2025-02-20 20:00:59,UTC+0100,1
66,49.25,,2.42,2025-02-20 20:05:00,2025-02-20 20:05:59,UTC+0100,1
100,76.559,,3.36,2025-02-20 20:06:00,2025-02-20 20:06:59,UTC+0100,1
102,73.27,,3.75,2025-02-20 20:07:00,2025-02-20 20:07:59,UTC+0100,1
90,66.1,,3.26,2025-02-20 20:08:00,2025-02-20 20:08:59,UTC+0100,1
94,72.54,,3.27,2025-02-20 20:09:00,2025-02-20 20:09:59,UTC+0100,1
95,71.38,,3.27,2025-02-20 20:10:00,2025-02-20 20:10:59,UTC+0100,1
106,80.33,,3.81,2025-02-20 20:11:00,2025-02-20 20:11:59,UTC+0100,1
108,83.051,,3.64,2025-02-20 20:12:00,2025-02-20 20:12:59,UTC+0100,1
116,90.43,,4.09,2025-02-20 20:13:00,2025-02-20 20:13:59,UTC+0100,1
117,94.14,,4.87,2025-02-20 20:14:00,2025-02-20 20:14:59,UTC+0100,1
131,109.02,,6.0,2025-02-20 20:15:00,2025-02-20 20:15:59,UTC+0100,1
138,113.85,,5.86,2025-02-20 20:16:00,2025-02-20 20:16:59,UTC+0100,1
131,107.92,,5.33,2025-02-20 20:17:00,2025-02-20 20:17:59,UTC+0100,1
38,30.75,,1.28,2025-02-20 20:18:00,2025-02-20 20:18:59,UTC+0100,1
132,109.428,,6.23,2025-02-20 20:19:00,2025-02-20 20:19:59,UTC+0100,1
51,38.14,,1.8,2025-02-20 20:20:00,2025-02-20 20:20:59,UTC+0100,1
99,77.631,,3.42,2025-02-20 20:25:00,2025-02-20 20:25:59,UTC+0100,1
63,49.43,,2.25,2025-02-20 20:26:00,2025-02-20 20:26:59,UTC+0100,1
24,17.94,,0.86,2025-02-20 20:27:00,2025-02-20 20:27:59,UTC+0100,1
32,23.71,,1.08,2025-02-20 20:34:00,2025-02-20 20:34:59,UTC+0100,1
4,3.05,,0.16,2025-02-20 20:35:00,2025-02-20 20:35:59,UTC+0100,1
68,49.93,,2.28,2025-02-20 21:46:00,2025-02-20 21:46:59,UTC+0100,1
103,70.37,,3.5,2025-02-20 21:47:00,2025-02-20 21:47:59,UTC+0100,1
57,44.26,,2.03,2025-02-20 21:48:00,2025-02-20 21:48:59,UTC+0100,1
109,83.83,,3.75,2025-02-20 21:49:00,2025-02-20 21:49:59,UTC+0100,1
83,63.92,,2.93,2025-02-20 21:50:00,2025-02-20 21:50:59,UTC+0100,1
17,13.23,,0.58,2025-02-20 22:20:00,2025-02-20 22:20:59,UTC+0100,1
4,3.08,,0.12,2025-02-20 22:21:00,2025-02-20 22:21:59,UTC+0100,1
11,8.13,,0.39,2025-02-20 22:28:00,2025-02-20 22:28:59,UTC+0100,1
27,19.58,,0.98,2025-02-20 22:29:00,2025-02-20 22:29:59,UTC+0100,1
24,18.26,,0.88,2025-02-21 11:46:00,2025-02-21 11:46:59,UTC+0100,1
13,10.16,,0.43,2025-02-21 11:47:00,2025-02-21 11:47:59,UTC+0100,1
13,9.95,,0.45,2025-02-21 11:50:00,2025-02-21 11:50:59,UTC+0100,1
12,9.28,,0.42,2025-02-21 11:51:00,2025-02-21 11:51:59,UTC+0100,1
57,41.91,,1.89,2025-02-21 11:52:00,2025-02-21 11:52:59,UTC+0100,1
44,31.591,,1.62,2025-02-21 11:53:00,2025-02-21 11:53:59,UTC+0100,1
61,46.131,,2.1,2025-02-21 11:57:00,2025-02-21 11:57:59,UTC+0100,1
41,32.33,,1.52,2025-02-21 11:58:00,2025-02-21 11:58:59,UTC+0100,1
14,10.581,,0.44,2025-02-21 11:59:00,2025-02-21 11:59:59,UTC+0100,1
17,12.09,,0.63,2025-02-21 12:00:00,2025-02-21 12:00:59,UTC+0100,1
35,26.7,,1.27,2025-02-21 12:25:00,2025-02-21 12:25:59,UTC+0100,1
102,72.54,,4.06,2025-02-21 12:26:00,2025-02-21 12:26:59,UTC+0100,1
45,34.07,,1.62,2025-02-21 12:27:00,2025-02-21 12:27:59,UTC+0100,1
10,7.99,,0.31,2025-02-21 12:29:00,2025-02-21 12:29:59,UTC+0100,1
13,10.71,,0.36,2025-02-21 12:30:00,2025-02-21 12:30:59,UTC+0100,1
11,7.46,,0.54,2025-02-21 12:31:00,2025-02-21 12:31:59,UTC+0100,1
23,18.2,,0.82,2025-02-21 12:48:00,2025-02-21 12:48:59,UTC+0100,1
101,77.11,,3.52,2025-02-21 12:49:00,2025-02-21 12:49:59,UTC+0100,1
58,42.68,,2.12,2025-02-21 12:50:00,2025-02-21 12:50:59,UTC+0100,1
84,61.66,,2.99,2025-02-21 12:53:00,2025-02-21 12:53:59,UTC+0100,1
11,8.32,,0.41,2025-02-21 12:54:00,2025-02-21 12:54:59,UTC+0100,1
13,8.79,,0.63,2025-02-21 13:14:00,2025-02-21 13:14:59,UTC+0100,1
23,18.21,,0.79,2025-02-21 13:18:00,2025-02-21 13:18:59,UTC+0100,1
16,12.61,,0.54,2025-02-21 13:25:00,2025-02-21 13:25:59,UTC+0100,1
22,16.61,,0.81,2025-02-21 13:30:00,2025-02-21 13:30:59,UTC+0100,1
22,10.23,,1.68,2025-02-21 13:31:00,2025-02-21 13:31:59,UTC+0100,1
10,7.79,,0.36,2025-02-21 13:47:00,2025-02-21 13:47:59,UTC+0100,1
7,5.559,,0.26,2025-02-21 13:48:00,2025-02-21 13:48:59,UTC+0100,1
10,8.24,,0.22,2025-02-21 13:52:00,2025-02-21 13:52:59,UTC+0100,1
32,25.33,,1.34,2025-02-21 13:54:00,2025-02-21 13:54:59,UTC+0100,1
25,18.11,,0.93,2025-02-21 13:55:00,2025-02-21 13:55:59,UTC+0100,1
