,daily_step_count,distance_covered,speed,calories_burned,day_time,test_subject,location
366,4777.0,3807.3699,1.5611365,181.15,2023-09-02,1,Eindhoven
367,94.0,74.82,1.7180194,3.1399999,2023-09-03,1,Eindhoven
368,94.0,74.82,1.7180194,3.1399999,2023-09-03,1,Eindhoven
369,9982.0,8012.23,1.5834762,378.96,2023-09-04,1,Eindhoven
370,9982.0,8012.23,1.5834762,378.96,2023-09-04,1,Eindhoven
371,15639.0,12422.59,1.5334085,577.19995,2023-09-05,1,Eindhoven
372,15639.0,12422.59,1.5334085,577.19995,2023-09-05,1,Eindhoven
373,11049.0,8922.0205,1.5961095,419.90997,2023-09-06,1,Eindhoven
374,11049.0,8922.0205,1.5961095,419.90997,2023-09-06,1,Eindhoven
375,12105.0,9804.29,1.5814009,469.88998,2023-09-07,1,Eindhoven
376,12105.0,9804.29,1.5814009,469.88998,2023-09-07,1,Eindhoven
377,7766.0,6169.21,1.5265985,293.99,2023-09-08,1,Eindhoven
378,7766.0,6169.21,1.5265985,293.99,2023-09-08,1,Eindhoven
379,5416.0,4420.27,1.5685235,216.96999,2023-09-09,1,Eindhoven
380,5416.0,4420.27,1.5685235,216.96999,2023-09-09,1,Eindhoven
381,6666.0,5411.04,1.6106163,249.76,2023-09-10,1,Eindhoven
382,6666.0,5411.04,1.6106163,249.76,2023-09-10,1,Eindhoven
383,6133.0,4877.2197,1.5204842,233.06999,2023-09-11,1,Eindhoven
384,6133.0,4877.2197,1.5204842,233.06999,2023-09-11,1,Eindhoven
385,16363.0,12854.68,1.4689723,616.19995,2023-09-12,1,Eindhoven
386,16363.0,12854.68,1.4689723,616.19995,2023-09-12,1,Eindhoven
387,10906.0,8807.2295,1.5765272,413.14996,2023-09-13,1,Eindhoven
388,10906.0,8807.2295,1.5765272,413.14996,2023-09-13,1,Eindhoven
389,13445.0,10683.7295,1.5317966,488.9,2023-09-14,1,Eindhoven
390,13445.0,10683.7295,1.5317966,488.9,2023-09-14,1,Eindhoven
391,5087.0,4023.92,1.5339824,191.45998,2023-09-15,1,Eindhoven
392,5087.0,4023.92,1.5339824,191.45998,2023-09-16,1,Eindhoven
393,6063.0,4940.38,1.644336,232.03,2023-09-16,1,Eindhoven
394,6063.0,4940.38,1.644336,232.03,2023-09-16,1,Eindhoven
395,15.0,15.25,2.7261071,0.96999997,2023-09-17,1,Eindhoven
396,15.0,15.25,2.7261071,0.96999997,2023-09-17,1,Eindhoven
397,6306.0,5031.03,1.5346553,243.02997,2023-09-18,1,Eindhoven
398,6306.0,5031.03,1.5346553,243.02997,2023-09-18,1,Eindhoven
399,14024.0,10981.19,1.4635273,538.16,2023-09-19,1,Eindhoven
400,14024.0,10981.19,1.4635273,538.16,2023-09-19,1,Eindhoven
401,9894.0,7756.03,1.4904577,374.25,2023-09-20,1,Eindhoven
402,9894.0,7756.03,1.4904577,374.25,2023-09-20,1,Eindhoven
403,5616.0,4441.2397,1.5429251,207.71999,2023-09-21,1,Eindhoven
404,5616.0,4441.2397,1.5429251,207.71999,2023-09-21,1,Eindhoven
405,10249.0,8205.63,1.5909312,382.53998,2023-09-22,1,Eindhoven
406,10249.0,8205.63,1.5909312,382.53998,2023-09-22,1,Eindhoven
407,5469.0,4445.4,1.6104312,211.77,2023-09-23,1,Eindhoven
408,5469.0,4445.4,1.6104312,211.77,2023-09-23,1,Eindhoven
409,36.0,30.830002,1.8124133,1.51,2023-09-24,1,Eindhoven
410,36.0,30.830002,1.8124133,1.51,2023-09-24,1,Eindhoven
411,7846.0,6162.7393,1.4864229,295.57996,2023-09-25,1,Eindhoven
412,7846.0,6162.7393,1.4864229,295.57996,2023-09-25,1,Eindhoven
413,9209.0,7376.15,1.5498378,355.61996,2023-09-26,1,Eindhoven
414,9209.0,7376.15,1.5498378,355.61996,2023-09-26,1,Eindhoven
415,5001.0,4090.82,1.6404566,192.81,2023-09-27,1,Eindhoven
416,5001.0,4090.82,1.6404566,192.81,2023-09-27,1,Eindhoven
417,10521.0,8612.49,1.6665783,401.41,2023-09-28,1,Eindhoven
418,10521.0,8612.49,1.6665783,401.41,2023-09-28,1,Eindhoven
419,5614.0,4602.21,1.6256158,219.04,2023-09-29,1,Eindhoven
420,5614.0,4602.21,1.6256158,219.04,2023-09-29,1,Eindhoven
421,5506.0,4497.43,1.5914375,216.46,2023-09-30,1,Eindhoven
422,5506.0,4497.43,1.5914375,216.46,2023-09-30,1,Eindhoven
423,10510.0,8474.1,1.538184,440.76,2023-10-01,1,Eindhoven
424,10510.0,8474.1,1.538184,440.76,2023-10-01,1,Eindhoven
425,5939.0,4728.96,1.5591763,239.06999,2023-10-02,1,Eindhoven
426,5939.0,4728.96,1.5591763,239.06999,2023-10-02,1,Eindhoven
427,10726.0,8509.39,1.519236,434.01993,2023-10-03,1,Eindhoven
428,10726.0,8509.39,1.519236,434.01993,2023-10-03,1,Eindhoven
429,14651.0,11769.05,1.5649989,600.33997,2023-10-04,1,Eindhoven
430,14651.0,11769.05,1.5649989,600.33997,2023-10-04,1,Eindhoven
431,11566.0,9386.56,1.5831219,481.19998,2023-10-05,1,Eindhoven
432,11566.0,9386.56,1.5831219,481.19998,2023-10-05,1,Eindhoven
433,11725.0,9790.57,1.7067058,512.25995,2023-10-06,1,Eindhoven
434,11725.0,9790.57,1.7067058,512.25995,2023-10-06,1,Eindhoven
435,5441.0,4453.38,1.6334012,225.48999,2023-10-07,1,Eindhoven
436,5441.0,4453.38,1.6334012,225.48999,2023-10-07,1,Eindhoven
437,414.0,353.8,1.7973088,18.72,2023-10-08,1,Eindhoven
438,414.0,353.8,1.7973088,18.72,2023-10-08,1,Eindhoven
439,7581.0,5975.03,1.5030853,306.74997,2023-10-09,1,Eindhoven
440,7581.0,5975.03,1.5030853,306.74997,2023-10-09,1,Eindhoven
441,6320.0,5171.11,1.6204866,264.43,2023-10-10,1,Eindhoven
442,6320.0,5171.11,1.6204866,264.43,2023-10-10,1,Eindhoven
443,5567.0,4572.81,1.6364506,233.48,2023-10-11,1,Eindhoven
444,5567.0,4572.81,1.6364506,233.48,2023-10-11,1,Eindhoven
445,9440.0,7638.1196,1.6147494,388.47,2023-10-12,1,Eindhoven
446,9440.0,7638.1196,1.6147494,388.47,2023-10-12,1,Eindhoven
447,8789.0,7085.01,1.590849,358.71997,2023-10-13,1,Eindhoven
448,8789.0,7085.01,1.590849,358.71997,2023-10-13,1,Eindhoven
449,8962.0,7199.59,1.5748252,360.83,2023-10-14,1,Eindhoven
450,8962.0,7199.59,1.5748252,360.83,2023-10-14,1,Eindhoven
451,47.0,36.79,1.6670042,1.6699998,2023-10-15,1,Eindhoven
452,47.0,36.79,1.6670042,1.6699998,2023-10-15,1,Eindhoven
453,7058.0,5638.78,1.5386678,271.86,2023-10-16,1,Eindhoven
454,7058.0,5638.78,1.5386678,271.86,2023-10-16,1,Eindhoven
455,8250.0,6634.81,1.5828826,306.78998,2023-10-17,1,Eindhoven
456,8250.0,6634.81,1.5828826,306.78998,2023-10-17,1,Eindhoven
459,14114.0,11286.25,1.5748222,519.04,2023-10-18,1,Eindhoven
457,14114.0,11286.25,1.5748222,519.04,2023-10-19,1,Eindhoven
458,10219.0,8272.9,1.562356,402.87997,2023-10-19,1,Eindhoven
460,10219.0,8272.9,1.562356,402.87997,2023-10-19,1,Eindhoven
461,12599.0,9911.81,1.4841638,469.17996,2023-10-20,1,Eindhoven
462,12599.0,9911.81,1.4841638,469.17996,2023-10-20,1,Eindhoven
463,7257.0,5755.13,1.5374215,261.48,2023-10-21,1,Eindhoven
464,7257.0,5755.13,1.5374215,261.48,2023-10-21,1,Eindhoven
466,6320.0,5025.0,1.566688,225.40999,2023-10-23,1,Eindhoven
469,9467.0,7432.11,1.5169445,338.35995,2023-10-24,1,Eindhoven
470,14658.0,11606.7,1.5638793,506.99997,2023-10-25,1,Eindhoven
472,341.0,312.69998,1.9679232,16.0,2023-10-26,1,Eindhoven
474,6762.0,5266.5796,1.5065016,222.14998,2023-10-27,1,Eindhoven
465,6320.0,5025.0,1.566688,225.40999,2023-10-28,1,Eindhoven
477,2789.0,2295.79,1.727301,106.49,2023-10-28,1,Eindhoven
467,9467.0,7432.11,1.5169445,338.35995,2023-10-29,1,Eindhoven
478,309.0,255.32,1.6183305,12.779999,2023-10-29,1,Eindhoven
468,14658.0,11606.7,1.5638793,506.99997,2023-10-30,1,Eindhoven
479,8268.0,6502.6196,1.5396329,288.58997,2023-10-30,1,Eindhoven
480,8268.0,6502.6196,1.5396329,288.58997,2023-10-30,1,Eindhoven
471,341.0,312.69998,1.9679232,16.0,2023-10-31,1,Eindhoven
481,1698.0,1350.53,1.5740974,60.609997,2023-10-31,1,Eindhoven
482,1698.0,1350.53,1.5740974,60.609997,2023-10-31,1,Eindhoven
473,6762.0,5266.5796,1.5065016,222.14998,2023-11-01,1,Eindhoven
483,10139.0,7992.6196,1.5349913,368.07996,2023-11-01,1,Eindhoven
484,10139.0,7992.6196,1.5349913,368.07996,2023-11-01,1,Eindhoven
475,2789.0,2295.79,1.727301,106.49,2023-11-02,1,Eindhoven
485,3753.0,2978.32,1.550225,135.87,2023-11-02,1,Eindhoven
486,3753.0,2978.32,1.550225,135.87,2023-11-02,1,Eindhoven
476,309.0,255.32,1.6183305,12.779999,2023-11-03,1,Eindhoven
487,11587.0,9396.79,1.6413429,432.06,2023-11-03,1,Eindhoven
490,11587.0,9396.79,1.6413429,432.06,2023-11-03,1,Eindhoven
488,6624.0,5275.38,1.5829897,238.87,2023-11-04,1,Eindhoven
489,6624.0,5275.38,1.5829897,238.87,2023-11-04,1,Eindhoven
491,714.0,585.59,1.6493626,27.489998,2023-11-05,1,Eindhoven
492,714.0,585.59,1.6493626,27.489998,2023-11-05,1,Eindhoven
493,10622.0,8379.99,1.529803,389.18,2023-11-06,1,Eindhoven
494,10622.0,8379.99,1.529803,389.18,2023-11-07,1,Eindhoven
495,930.0,748.62,1.65108,33.52,2023-11-07,1,Eindhoven
496,930.0,748.62,1.65108,33.52,2023-11-07,1,Eindhoven
497,3144.0,2487.31,1.5790641,104.90999,2023-11-08,1,Eindhoven
498,3144.0,2487.31,1.5790641,104.90999,2023-11-08,1,Eindhoven
499,6208.0,4934.5,1.5880563,225.63,2023-11-09,1,Eindhoven
500,6208.0,4934.5,1.5880563,225.63,2023-11-09,1,Eindhoven
501,10241.0,8218.51,1.6055524,371.28998,2023-11-10,1,Eindhoven
502,10241.0,8218.51,1.6055524,371.28998,2023-11-10,1,Eindhoven
503,1972.0,1592.66,1.625451,72.39,2023-11-11,1,Eindhoven
504,1972.0,1592.66,1.625451,72.39,2023-11-11,1,Eindhoven
505,7469.0,6060.7495,1.6310405,275.07996,2023-11-12,1,Eindhoven
506,7469.0,6060.7495,1.6310405,275.07996,2023-11-12,1,Eindhoven
507,9463.0,7419.31,1.5171001,339.48996,2023-11-13,1,Eindhoven
508,9463.0,7419.31,1.5171001,339.48996,2023-11-13,1,Eindhoven
509,8908.0,7040.63,1.544832,319.65994,2023-11-14,1,Eindhoven
510,8908.0,7040.63,1.544832,319.65994,2023-11-14,1,Eindhoven
511,7477.0,5993.78,1.6072731,272.27,2023-11-15,1,Eindhoven
512,7477.0,5993.78,1.6072731,272.27,2023-11-15,1,Eindhoven
513,13683.0,10813.0,1.5573126,495.02997,2023-11-16,1,Eindhoven
514,13683.0,10813.0,1.5573126,495.02997,2023-11-16,1,Eindhoven
517,14191.0,11186.04,1.5085583,566.58997,2023-11-17,1,Eindhoven
518,7412.0,5957.35,1.6025784,296.51,2023-11-18,1,Eindhoven
515,14191.0,11186.04,1.5085583,566.58997,2023-11-19,1,Eindhoven
516,7412.0,5957.35,1.6025784,296.51,2023-11-19,1,Eindhoven
519,3870.0,3063.8298,1.5348307,152.04,2023-11-19,1,Eindhoven
520,3870.0,3063.8298,1.5348307,152.04,2023-11-19,1,Eindhoven
521,8122.0,6396.8994,1.5566112,318.11,2023-11-20,1,Eindhoven
522,8122.0,6396.8994,1.5566112,318.11,2023-11-20,1,Eindhoven
523,7244.0,5788.3,1.6115569,286.59,2023-11-21,1,Eindhoven
524,7244.0,5788.3,1.6115569,286.59,2023-11-21,1,Eindhoven
525,13273.0,10501.27,1.5663849,524.45,2023-11-22,1,Eindhoven
526,13273.0,10501.27,1.5663849,524.45,2023-11-22,1,Eindhoven
527,9286.0,7317.15,1.5264962,367.28998,2023-11-23,1,Eindhoven
528,9286.0,7317.15,1.5264962,367.28998,2023-11-23,1,Eindhoven
529,1412.0,1128.21,1.5495987,56.57,2023-11-24,1,Eindhoven
530,1412.0,1128.21,1.5495987,56.57,2023-11-24,1,Eindhoven
531,6159.0,4911.57,1.5755576,242.01,2023-11-25,1,Eindhoven
532,6159.0,4911.57,1.5755576,242.01,2023-11-25,1,Eindhoven
533,170.0,140.11,1.6544334,6.7400002,2023-11-26,1,Eindhoven
534,170.0,140.11,1.6544334,6.7400002,2023-11-26,1,Eindhoven
535,8043.0,6291.909,1.4888363,322.23996,2023-11-27,1,Eindhoven
536,8043.0,6291.909,1.4888363,322.23996,2023-11-27,1,Eindhoven
537,7994.0,6377.79,1.58044,317.41998,2023-11-28,1,Eindhoven
538,7994.0,6377.79,1.58044,317.41998,2023-11-28,1,Eindhoven
539,9477.0,7318.35,1.4516039,353.02997,2023-11-29,1,Eindhoven
540,9477.0,7318.35,1.4516039,353.02997,2023-11-29,1,Eindhoven
541,11963.0,9401.38,1.534491,427.21994,2023-12-01,1,Eindhoven
542,11963.0,9401.38,1.534491,427.21994,2023-12-01,1,Eindhoven
543,3876.0,3070.78,1.5473623,140.73,2023-12-01,1,Eindhoven
544,3876.0,3070.78,1.5473623,140.73,2023-12-01,1,Eindhoven
545,2633.0,2087.48,1.5650178,94.299995,2023-12-02,1,Eindhoven
546,2633.0,2087.48,1.5650178,94.299995,2023-12-02,1,Eindhoven
547,223.0,187.89,1.8385558,8.829999,2023-12-03,1,Eindhoven
548,223.0,187.89,1.8385558,8.829999,2023-12-03,1,Eindhoven
549,8596.0,6768.91,1.5201863,305.06998,2023-12-04,1,Eindhoven
550,8596.0,6768.91,1.5201863,305.06998,2023-12-04,1,Eindhoven
551,7305.0,5732.07,1.5197402,265.05,2023-12-05,1,Eindhoven
552,7305.0,5732.07,1.5197402,265.05,2023-12-05,1,Eindhoven
553,6160.0,4904.42,1.591513,222.73999,2023-12-06,1,Eindhoven
554,6160.0,4904.42,1.591513,222.73999,2023-12-06,1,Eindhoven
555,10343.0,8330.2295,1.6618711,371.91998,2023-12-07,1,Eindhoven
556,10343.0,8330.2295,1.6618711,371.91998,2023-12-07,1,Eindhoven
557,4871.0,3812.24,1.5232798,166.07997,2023-12-08,1,Eindhoven
558,4871.0,3812.24,1.5232798,166.07997,2023-12-08,1,Eindhoven
559,2138.0,1697.15,1.4920319,79.17,2023-12-09,1,Eindhoven
560,2138.0,1697.15,1.4920319,79.17,2023-12-09,1,Eindhoven
561,645.0,521.74,1.6856925,23.63,2023-12-10,1,Eindhoven
562,645.0,521.74,1.6856925,23.63,2023-12-11,1,Eindhoven
563,9344.0,7344.6094,1.5287962,323.86993,2023-12-11,1,Eindhoven
564,9344.0,7344.6094,1.5287962,323.86993,2023-12-11,1,Eindhoven
565,5690.0,4514.6797,1.5706811,199.47998,2023-12-12,1,Eindhoven
566,5690.0,4514.6797,1.5706811,199.47998,2023-12-12,1,Eindhoven
567,6435.0,5082.83,1.5431848,232.20999,2023-12-13,1,Eindhoven
568,6435.0,5082.83,1.5431848,232.20999,2023-12-13,1,Eindhoven
569,201.0,173.37999,1.912672,8.44,2023-12-14,1,Eindhoven
570,201.0,173.37999,1.912672,8.44,2023-12-14,1,Eindhoven
571,928.0,712.12,1.390162,33.59,2023-12-15,1,Eindhoven
572,928.0,712.12,1.390162,33.59,2023-12-15,1,Eindhoven
573,776.0,608.84,1.4837866,27.899998,2023-12-16,1,Eindhoven
574,776.0,608.84,1.4837866,27.899998,2023-12-17,1,Eindhoven
575,510.0,415.24,1.5894002,20.529999,2023-12-18,1,Eindhoven
576,510.0,415.24,1.5894002,20.529999,2023-12-19,1,Eindhoven
577,7341.0,5729.92,1.4990767,247.51999,2023-12-19,1,Eindhoven
578,7341.0,5729.92,1.4990767,247.51999,2023-12-20,1,Eindhoven
579,64.0,54.820004,1.6541564,2.4799998,2023-12-20,1,Eindhoven
580,64.0,54.820004,1.6541564,2.4799998,2023-12-20,1,Eindhoven
581,1939.0,1565.42,1.670886,70.409996,2023-12-21,1,Eindhoven
582,1939.0,1565.42,1.670886,70.409996,2023-12-21,1,Eindhoven
583,3459.0,2652.1902,1.3937906,129.23999,2023-12-22,1,Eindhoven
584,3459.0,2652.1902,1.3937906,129.23999,2023-12-23,1,Eindhoven
585,449.0,357.52002,1.5866691,15.539997,2023-12-23,1,Eindhoven
586,449.0,357.52002,1.5866691,15.539997,2023-12-23,1,Eindhoven
587,192.0,156.02,1.6895291,6.93,2023-12-24,1,Eindhoven
588,192.0,156.02,1.6895291,6.93,2023-12-24,1,Eindhoven
589,100.0,85.56,1.8747708,3.8299997,2023-12-25,1,Eindhoven
590,100.0,85.56,1.8747708,3.8299997,2023-12-25,1,Eindhoven
591,199.0,167.18,1.7376441,8.190001,2023-12-26,1,Eindhoven
592,199.0,167.18,1.7376441,8.190001,2023-12-27,1,Eindhoven
593,9246.0,7212.52,1.4758642,327.72998,2023-12-27,1,Eindhoven
594,9246.0,7212.52,1.4758642,327.72998,2023-12-28,1,Eindhoven
595,167.0,132.96,1.6791074,5.5099998,2023-12-28,1,Eindhoven
596,167.0,132.96,1.6791074,5.5099998,2023-12-28,1,Eindhoven
597,1488.0,1190.8,1.5938388,54.19,2023-12-29,1,Eindhoven
598,1488.0,1190.8,1.5938388,54.19,2023-12-30,1,Eindhoven
599,1724.0,1396.42,1.6021112,65.56,2023-12-30,1,Eindhoven
600,1724.0,1396.42,1.6021112,65.56,2023-12-30,1,Eindhoven
601,174.0,140.02,1.6015198,6.25,2023-12-31,1,Eindhoven
602,174.0,140.02,1.6015198,6.25,2023-12-31,1,Eindhoven
603,276.0,232.92,1.7431405,10.959999,2024-01-01,1,Eindhoven
604,276.0,232.92,1.7431405,10.959999,2024-01-01,1,Eindhoven
605,265.0,206.35999,1.5205119,9.009998,2024-01-02,1,Eindhoven
606,265.0,206.35999,1.5205119,9.009998,2024-01-02,1,Eindhoven
607,8901.0,6988.92,1.5238261,323.65997,2024-01-03,1,Eindhoven
608,8901.0,6988.92,1.5238261,323.65997,2024-01-03,1,Eindhoven
609,167.0,143.99,1.9254276,6.8499994,2024-01-04,1,Eindhoven
610,167.0,143.99,1.9254276,6.8499994,2024-01-04,1,Eindhoven
611,1055.0,853.65,1.625782,39.36,2024-01-05,1,Eindhoven
612,1055.0,853.65,1.625782,39.36,2024-01-05,1,Eindhoven
613,5450.0,4330.8496,1.6057398,199.20999,2024-01-06,1,Eindhoven
614,5450.0,4330.8496,1.6057398,199.20999,2024-01-06,1,Eindhoven
615,195.0,162.91,1.8307527,7.5099998,2024-01-07,1,Eindhoven
616,195.0,162.91,1.8307527,7.5099998,2024-01-07,1,Eindhoven
617,6584.0,5158.4,1.5109147,241.2,2024-01-08,1,Eindhoven
618,6584.0,5158.4,1.5109147,241.2,2024-01-08,1,Eindhoven
619,141.0,119.12,1.7670956,5.95,2024-01-09,1,Eindhoven
620,141.0,119.12,1.7670956,5.95,2024-01-09,1,Eindhoven
621,5931.0,4718.83,1.5724639,219.12,2024-01-10,1,Eindhoven
622,5931.0,4718.83,1.5724639,219.12,2024-01-10,1,Eindhoven
623,5202.0,4231.88,1.6536784,199.19998,2024-01-11,1,Eindhoven
624,5202.0,4231.88,1.6536784,199.19998,2024-01-11,1,Eindhoven
625,6144.0,4771.49,1.4791375,215.38998,2024-01-12,1,Eindhoven
626,6144.0,4771.49,1.4791375,215.38998,2024-01-12,1,Eindhoven
627,84.0,77.52,2.2414083,4.0,2024-01-13,1,Eindhoven
628,84.0,77.52,2.2414083,4.0,2024-01-13,1,Eindhoven
629,379.0,311.93,1.7166114,14.809999,2024-01-14,1,Eindhoven
630,379.0,311.93,1.7166114,14.809999,2024-01-14,1,Eindhoven
631,7014.0,5542.09,1.5658282,240.11998,2024-01-15,1,Eindhoven
632,7014.0,5542.09,1.5658282,240.11998,2024-01-15,1,Eindhoven
633,6851.0,5300.82,1.4603021,249.52998,2024-01-16,1,Eindhoven
634,6851.0,5300.82,1.4603021,249.52998,2024-01-16,1,Eindhoven
635,594.0,472.13,1.5349876,21.879997,2024-01-17,1,Eindhoven
636,594.0,472.13,1.5349876,21.879997,2024-01-17,1,Eindhoven
637,227.0,188.53,1.7063254,8.799999,2024-01-18,1,Eindhoven
638,227.0,188.53,1.7063254,8.799999,2024-01-18,1,Eindhoven
639,1079.0,850.01,1.4784064,39.91,2024-01-19,1,Eindhoven
640,1079.0,850.01,1.4784064,39.91,2024-01-19,1,Eindhoven
641,5666.0,4591.55,1.5743574,222.40999,2024-01-20,1,Eindhoven
642,5666.0,4591.55,1.5743574,222.40999,2024-01-20,1,Eindhoven
643,77.0,61.32,1.6082866,2.83,2024-01-21,1,Eindhoven
644,77.0,61.32,1.6082866,2.83,2024-01-21,1,Eindhoven
645,4432.0,3450.98,1.5138121,156.49998,2024-01-22,1,Eindhoven
646,4432.0,3450.98,1.5138121,156.49998,2024-01-22,1,Eindhoven
647,5945.0,4640.85,1.4950176,217.91998,2024-01-23,1,Eindhoven
648,5945.0,4640.85,1.4950176,217.91998,2024-01-23,1,Eindhoven
649,3807.0,2956.3098,1.4659717,138.27995,2024-01-24,1,Eindhoven
650,3807.0,2956.3098,1.4659717,138.27995,2024-01-24,1,Eindhoven
651,378.0,300.28,1.5433596,13.269997,2024-01-25,1,Eindhoven
652,378.0,300.28,1.5433596,13.269997,2024-01-25,1,Eindhoven
653,1034.0,818.18,1.500331,38.62,2024-01-26,1,Eindhoven
654,1034.0,818.18,1.500331,38.62,2024-01-26,1,Eindhoven
655,1110.0,921.75,1.6513611,43.2,2024-01-27,1,Eindhoven
656,1110.0,921.75,1.6513611,43.2,2024-01-27,1,Eindhoven
657,732.0,592.55005,1.6659251,27.209997,2024-01-28,1,Eindhoven
658,732.0,592.55005,1.6659251,27.209997,2024-01-28,1,Eindhoven
659,149.0,129.58,1.6961226,6.42,2024-01-29,1,Eindhoven
660,149.0,129.58,1.6961226,6.42,2024-01-29,1,Eindhoven
661,76.0,61.05,1.6975414,2.57,2024-01-30,1,Eindhoven
662,76.0,61.05,1.6975414,2.57,2024-01-30,1,Eindhoven
663,1646.0,1390.26,1.8093061,65.97,2024-01-31,1,Eindhoven
664,1646.0,1390.26,1.8093061,65.97,2024-01-31,1,Eindhoven
665,389.0,327.19,1.7850536,15.71,2024-02-01,1,Eindhoven
666,389.0,327.19,1.7850536,15.71,2024-02-01,1,Eindhoven
667,3959.0,3118.05,1.5376353,140.95998,2024-02-02,1,Eindhoven
668,3959.0,3118.05,1.5376353,140.95998,2024-02-03,1,Eindhoven
669,652.0,539.0,1.6569984,25.789999,2024-02-03,1,Eindhoven
670,652.0,539.0,1.6569984,25.789999,2024-02-03,1,Eindhoven
671,3109.0,2407.52,1.4700503,123.56,2024-02-04,1,Eindhoven
672,3109.0,2407.52,1.4700503,123.56,2024-02-04,1,Eindhoven
673,11781.0,9157.91,1.4771096,439.68,2024-02-05,1,Eindhoven
674,11781.0,9157.91,1.4771096,439.68,2024-02-05,1,Eindhoven
675,8471.0,6579.9097,1.4818467,307.90997,2024-02-06,1,Eindhoven
676,3296.0,2572.16,1.493334,130.24998,2024-02-07,1,Eindhoven
677,8471.0,6579.9097,1.4818467,307.90997,2024-02-07,1,Eindhoven
678,3296.0,2572.16,1.493334,130.24998,2024-02-07,1,Eindhoven
679,216.0,169.63,1.5427186,8.129999,2024-02-08,1,Eindhoven
680,216.0,169.63,1.5427186,8.129999,2024-02-08,1,Eindhoven
681,247.0,203.22,1.6903327,9.849999,2024-02-09,1,Eindhoven
682,247.0,203.22,1.6903327,9.849999,2024-02-09,1,Eindhoven
683,14.0,11.2699995,2.0901,0.49,2024-02-10,1,Eindhoven
684,14.0,11.2699995,2.0901,0.49,2024-02-10,1,Eindhoven
685,142.0,107.82,1.3213677,5.26,2024-02-11,1,Eindhoven
686,142.0,107.82,1.3213677,5.26,2024-02-11,1,Eindhoven
687,494.0,389.97998,1.4575665,19.47,2024-02-12,1,Eindhoven
688,494.0,389.97998,1.4575665,19.47,2024-02-12,1,Eindhoven
689,64.0,51.07,1.496158,2.48,2024-02-13,1,Eindhoven
690,64.0,51.07,1.496158,2.48,2024-02-13,1,Eindhoven
691,82.0,68.25,1.6973177,3.34,2024-02-14,1,Eindhoven
692,82.0,68.25,1.6973177,3.34,2024-02-15,1,Eindhoven
693,8075.0,6408.06,1.5358462,323.8,2024-02-15,1,Eindhoven
694,8075.0,6408.06,1.5358462,323.8,2024-02-15,1,Eindhoven
695,809.0,635.75,1.4777558,32.399998,2024-02-16,1,Eindhoven
696,809.0,635.75,1.4777558,32.399998,2024-02-16,1,Eindhoven
697,26.0,20.2,1.5071744,0.88,2024-02-17,1,Eindhoven
698,26.0,20.2,1.5071744,0.88,2024-02-17,1,Eindhoven
699,93.0,79.15,1.8439536,4.09,2024-02-18,1,Eindhoven
700,93.0,79.15,1.8439536,4.09,2024-02-18,1,Eindhoven
701,7854.0,6327.9,1.5445831,326.86,2024-02-19,1,Eindhoven
702,7854.0,6327.9,1.5445831,326.86,2024-02-19,1,Eindhoven
703,5798.0,4616.19,1.5694209,231.70999,2024-02-20,1,Eindhoven
704,5798.0,4616.19,1.5694209,231.70999,2024-02-20,1,Eindhoven
705,6476.0,5287.6797,1.6399881,269.91998,2024-02-21,1,Eindhoven
706,6476.0,5287.6797,1.6399881,269.91998,2024-02-21,1,Eindhoven
707,8204.0,6564.77,1.5952866,332.55,2024-02-22,1,Eindhoven
708,8204.0,6564.77,1.5952866,332.55,2024-02-22,1,Eindhoven
709,4696.0,3689.88,1.5268834,190.14,2024-02-23,1,Eindhoven
710,4696.0,3689.88,1.5268834,190.14,2024-02-23,1,Eindhoven
711,2890.0,2334.36,1.59151,117.329994,2024-02-24,1,Eindhoven
712,2890.0,2334.36,1.59151,117.329994,2024-02-24,1,Eindhoven
713,257.0,200.17001,1.4867852,9.67,2024-02-25,1,Eindhoven
714,257.0,200.17001,1.4867852,9.67,2024-02-25,1,Eindhoven
715,9159.0,7250.11,1.574455,367.94998,2024-02-26,1,Eindhoven
716,9159.0,7250.11,1.574455,367.94998,2024-02-26,1,Eindhoven
717,5294.0,4360.51,1.6904379,221.25998,2024-02-27,1,Eindhoven
718,5294.0,4360.51,1.6904379,221.25998,2024-02-27,1,Eindhoven
719,7797.0,6332.34,1.621782,322.86996,2024-02-28,1,Eindhoven
720,7797.0,6332.34,1.621782,322.86996,2024-02-28,1,Eindhoven
721,13131.0,10344.03,1.5271518,452.65997,2024-02-29,1,Eindhoven
722,13131.0,10344.03,1.5271518,452.65997,2024-02-29,1,Eindhoven
724,6322.0,5125.23,1.6779604,230.40999,2024-03-01,1,Eindhoven
725,157.0,141.77,2.0310316,6.77,2024-03-02,1,Eindhoven
723,6322.0,5125.23,1.6779604,230.40999,2024-03-03,1,Eindhoven
726,157.0,141.77,2.0310316,6.77,2024-03-03,1,Eindhoven
727,225.0,203.93001,1.9125731,9.69,2024-03-03,1,Eindhoven
728,225.0,203.93001,1.9125731,9.69,2024-03-03,1,Eindhoven
729,10078.0,7963.39,1.5284214,363.85995,2024-03-04,1,Eindhoven
730,10078.0,7963.39,1.5284214,363.85995,2024-03-04,1,Eindhoven
731,5565.0,4500.54,1.6177443,206.40997,2024-03-05,1,Eindhoven
