,step_count,distance_covered,speed,calories_burned,start_time_interval,end_time_interval,time_offset,test_subject,location
13620,46.0,36.8,0.6133333333333334,1.84,2025-02-25 07:23:00,2025-02-25 07:24:00,UTC+0100,3,Eindhoven
13621,50.0,40.0,0.6666666666666666,2.0,2025-02-25 07:24:00,2025-02-25 07:25:00,UTC+0100,3,Eindhoven
13622,14.0,11.2,0.1866666666666666,0.56,2025-02-25 07:26:00,2025-02-25 07:27:00,UTC+0100,3,Eindhoven
13623,29.0,23.200000000000003,0.3866666666666667,1.16,2025-02-25 07:27:00,2025-02-25 07:28:00,UTC+0100,3,Eindhoven
13624,33.0,26.4,0.44,1.32,2025-02-25 07:28:00,2025-02-25 07:29:00,UTC+0100,3,Eindhoven
13625,18.0,14.4,0.24,0.72,2025-02-25 07:29:00,2025-02-25 07:30:00,UTC+0100,3,Eindhoven
13626,19.0,15.2,0.2533333333333333,0.76,2025-02-25 07:30:00,2025-02-25 07:31:00,UTC+0100,3,Eindhoven
13627,18.0,14.4,0.24,0.72,2025-02-25 07:31:00,2025-02-25 07:32:00,UTC+0100,3,Eindhoven
13628,39.0,31.200000000000003,0.52,1.56,2025-02-25 07:32:00,2025-02-25 07:33:00,UTC+0100,3,Eindhoven
13629,33.0,26.4,0.44,1.32,2025-02-25 07:33:00,2025-02-25 07:34:00,UTC+0100,3,Eindhoven
13630,34.0,27.200000000000003,0.4533333333333333,1.36,2025-02-25 07:35:00,2025-02-25 07:36:00,UTC+0100,3,Eindhoven
13631,56.0,44.8,0.7466666666666667,2.24,2025-02-25 07:36:00,2025-02-25 07:37:00,UTC+0100,3,Eindhoven
13632,8.0,6.4,0.1066666666666666,0.32,2025-02-25 07:37:00,2025-02-25 07:38:00,UTC+0100,3,Eindhoven
13633,35.0,28.0,0.4666666666666667,1.4,2025-02-25 07:38:00,2025-02-25 07:39:00,UTC+0100,3,Eindhoven
13634,24.0,19.200000000000003,0.32,0.96,2025-02-25 07:39:00,2025-02-25 07:40:00,UTC+0100,3,Eindhoven
13635,25.0,20.0,0.3333333333333333,1.0,2025-02-25 07:57:00,2025-02-25 07:58:00,UTC+0100,3,Eindhoven
13636,16.0,12.8,0.2133333333333333,0.64,2025-02-25 07:58:00,2025-02-25 07:59:00,UTC+0100,3,Eindhoven
13637,31.0,24.8,0.4133333333333333,1.24,2025-02-25 08:21:00,2025-02-25 08:22:00,UTC+0100,3,Eindhoven
13638,31.0,24.8,0.4133333333333333,1.24,2025-02-25 08:26:00,2025-02-25 08:27:00,UTC+0100,3,Eindhoven
13639,7.0,5.6000000000000005,0.0933333333333333,0.28,2025-02-25 08:27:00,2025-02-25 08:28:00,UTC+0100,3,Eindhoven
13640,20.0,16.0,0.2666666666666666,0.8,2025-02-25 08:28:00,2025-02-25 08:29:00,UTC+0100,3,Eindhoven
13641,7.0,5.6000000000000005,0.0933333333333333,0.28,2025-02-25 08:29:00,2025-02-25 08:30:00,UTC+0100,3,Eindhoven
13642,54.0,43.2,0.7200000000000001,2.16,2025-02-25 08:30:00,2025-02-25 08:31:00,UTC+0100,3,Eindhoven
13643,6.0,4.800000000000001,0.08,0.24,2025-02-25 08:31:00,2025-02-25 08:32:00,UTC+0100,3,Eindhoven
13644,23.0,18.4,0.3066666666666667,0.92,2025-02-25 08:32:00,2025-02-25 08:33:00,UTC+0100,3,Eindhoven
13645,9.0,7.2,0.12,0.36,2025-02-25 08:33:00,2025-02-25 08:34:00,UTC+0100,3,Eindhoven
13646,8.0,6.4,0.1066666666666666,0.32,2025-02-25 08:34:00,2025-02-25 08:35:00,UTC+0100,3,Eindhoven
13647,6.0,4.800000000000001,0.08,0.24,2025-02-25 08:35:00,2025-02-25 08:36:00,UTC+0100,3,Eindhoven
13648,6.0,4.800000000000001,0.08,0.24,2025-02-25 08:36:00,2025-02-25 08:37:00,UTC+0100,3,Eindhoven
13649,28.0,22.4,0.3733333333333333,1.12,2025-02-25 08:39:00,2025-02-25 08:40:00,UTC+0100,3,Eindhoven
13650,14.0,11.2,0.1866666666666666,0.56,2025-02-25 08:40:00,2025-02-25 08:41:00,UTC+0100,3,Eindhoven
13651,9.0,7.2,0.12,0.36,2025-02-25 08:51:00,2025-02-25 08:52:00,UTC+0100,3,Eindhoven
13652,24.0,19.200000000000003,0.32,0.96,2025-02-25 08:52:00,2025-02-25 08:53:00,UTC+0100,3,Eindhoven
13653,21.0,16.8,0.28,0.84,2025-02-25 08:54:00,2025-02-25 08:55:00,UTC+0100,3,Eindhoven
13654,8.0,6.4,0.1066666666666666,0.32,2025-02-25 08:55:00,2025-02-25 08:56:00,UTC+0100,3,Eindhoven
13655,38.0,30.4,0.5066666666666667,1.52,2025-02-25 08:56:00,2025-02-25 08:57:00,UTC+0100,3,Eindhoven
13656,34.0,27.200000000000003,0.4533333333333333,1.36,2025-02-25 08:57:00,2025-02-25 08:58:00,UTC+0100,3,Eindhoven
13657,10.0,8.0,0.1333333333333333,0.4,2025-02-25 08:58:00,2025-02-25 08:59:00,UTC+0100,3,Eindhoven
13658,10.0,8.0,0.1333333333333333,0.4,2025-02-25 09:00:00,2025-02-25 09:01:00,UTC+0100,3,Eindhoven
13659,24.0,19.200000000000003,0.32,0.96,2025-02-25 09:01:00,2025-02-25 09:02:00,UTC+0100,3,Eindhoven
13660,51.0,40.8,0.68,2.04,2025-02-25 09:02:00,2025-02-25 09:03:00,UTC+0100,3,Eindhoven
13661,51.0,40.8,0.68,2.04,2025-02-25 09:03:00,2025-02-25 09:04:00,UTC+0100,3,Eindhoven
13662,6.0,4.800000000000001,0.08,0.24,2025-02-25 09:04:00,2025-02-25 09:05:00,UTC+0100,3,Eindhoven
13663,53.0,42.400000000000006,0.7066666666666668,2.12,2025-02-25 09:05:00,2025-02-25 09:06:00,UTC+0100,3,Eindhoven
13664,55.0,44.0,0.7333333333333333,2.2,2025-02-25 09:06:00,2025-02-25 09:07:00,UTC+0100,3,Eindhoven
13665,102.0,81.60000000000001,1.36,4.08,2025-02-25 09:07:00,2025-02-25 09:08:00,UTC+0100,3,Eindhoven
13666,34.0,27.200000000000003,0.4533333333333333,1.36,2025-02-25 09:08:00,2025-02-25 09:09:00,UTC+0100,3,Eindhoven
13667,21.0,16.8,0.28,0.84,2025-02-25 09:09:00,2025-02-25 09:10:00,UTC+0100,3,Eindhoven
13668,23.0,18.4,0.3066666666666667,0.92,2025-02-25 09:10:00,2025-02-25 09:11:00,UTC+0100,3,Eindhoven
13669,31.0,24.8,0.4133333333333333,1.24,2025-02-25 09:11:00,2025-02-25 09:12:00,UTC+0100,3,Eindhoven
13670,8.0,6.4,0.1066666666666666,0.32,2025-02-25 09:12:00,2025-02-25 09:13:00,UTC+0100,3,Eindhoven
13671,13.0,10.4,0.1733333333333333,0.52,2025-02-25 09:14:00,2025-02-25 09:15:00,UTC+0100,3,Eindhoven
13672,9.0,7.2,0.12,0.36,2025-02-25 09:15:00,2025-02-25 09:16:00,UTC+0100,3,Eindhoven
13673,11.0,8.8,0.1466666666666666,0.44,2025-02-25 09:21:00,2025-02-25 09:22:00,UTC+0100,3,Eindhoven
13674,6.0,4.800000000000001,0.08,0.24,2025-02-25 09:49:00,2025-02-25 09:50:00,UTC+0100,3,Eindhoven
13675,8.0,6.4,0.1066666666666666,0.32,2025-02-25 09:50:00,2025-02-25 09:51:00,UTC+0100,3,Eindhoven
13676,8.0,6.4,0.1066666666666666,0.32,2025-02-25 10:03:00,2025-02-25 10:04:00,UTC+0100,3,Eindhoven
13677,13.0,10.4,0.1733333333333333,0.52,2025-02-25 10:04:00,2025-02-25 10:05:00,UTC+0100,3,Eindhoven
13678,20.0,16.0,0.2666666666666666,0.8,2025-02-25 10:05:00,2025-02-25 10:06:00,UTC+0100,3,Eindhoven
13679,6.0,4.800000000000001,0.08,0.24,2025-02-25 10:06:00,2025-02-25 10:07:00,UTC+0100,3,Eindhoven
13680,14.0,11.2,0.1866666666666666,0.56,2025-02-25 10:07:00,2025-02-25 10:08:00,UTC+0100,3,Eindhoven
13681,4.0,3.2,0.0533333333333333,0.16,2025-02-25 10:08:00,2025-02-25 10:09:00,UTC+0100,3,Eindhoven
13682,18.0,14.4,0.24,0.72,2025-02-25 10:09:00,2025-02-25 10:10:00,UTC+0100,3,Eindhoven
13683,21.0,16.8,0.28,0.84,2025-02-25 10:10:00,2025-02-25 10:11:00,UTC+0100,3,Eindhoven
13684,13.0,10.4,0.1733333333333333,0.52,2025-02-25 10:11:00,2025-02-25 10:12:00,UTC+0100,3,Eindhoven
13685,41.0,32.800000000000004,0.5466666666666667,1.64,2025-02-25 10:12:00,2025-02-25 10:13:00,UTC+0100,3,Eindhoven
13686,43.0,34.4,0.5733333333333334,1.72,2025-02-25 10:16:00,2025-02-25 10:17:00,UTC+0100,3,Eindhoven
13687,27.0,21.6,0.36,1.08,2025-02-25 10:17:00,2025-02-25 10:18:00,UTC+0100,3,Eindhoven
13688,24.0,19.200000000000003,0.32,0.96,2025-02-25 10:23:00,2025-02-25 10:24:00,UTC+0100,3,Eindhoven
13689,43.0,34.4,0.5733333333333334,1.72,2025-02-25 10:24:00,2025-02-25 10:25:00,UTC+0100,3,Eindhoven
13690,14.0,11.2,0.1866666666666666,0.56,2025-02-25 10:25:00,2025-02-25 10:26:00,UTC+0100,3,Eindhoven
13691,4.0,3.2,0.0533333333333333,0.16,2025-02-25 10:28:00,2025-02-25 10:29:00,UTC+0100,3,Eindhoven
13692,8.0,6.4,0.1066666666666666,0.32,2025-02-25 10:29:00,2025-02-25 10:30:00,UTC+0100,3,Eindhoven
13693,4.0,3.2,0.0533333333333333,0.16,2025-02-25 10:31:00,2025-02-25 10:32:00,UTC+0100,3,Eindhoven
13694,4.0,3.2,0.0533333333333333,0.16,2025-02-25 10:33:00,2025-02-25 10:34:00,UTC+0100,3,Eindhoven
13695,6.0,4.800000000000001,0.08,0.24,2025-02-25 10:34:00,2025-02-25 10:35:00,UTC+0100,3,Eindhoven
13696,6.0,4.800000000000001,0.08,0.24,2025-02-25 10:35:00,2025-02-25 10:36:00,UTC+0100,3,Eindhoven
13697,10.0,8.0,0.1333333333333333,0.4,2025-02-25 10:37:00,2025-02-25 10:38:00,UTC+0100,3,Eindhoven
13698,6.0,4.800000000000001,0.08,0.24,2025-02-25 10:43:00,2025-02-25 10:44:00,UTC+0100,3,Eindhoven
13699,55.0,44.0,0.7333333333333333,2.2,2025-02-25 10:44:00,2025-02-25 10:45:00,UTC+0100,3,Eindhoven
13700,6.0,4.800000000000001,0.08,0.24,2025-02-25 10:45:00,2025-02-25 10:46:00,UTC+0100,3,Eindhoven
13701,6.0,4.800000000000001,0.08,0.24,2025-02-25 10:46:00,2025-02-25 10:47:00,UTC+0100,3,Eindhoven
13702,25.0,20.0,0.3333333333333333,1.0,2025-02-25 10:47:00,2025-02-25 10:48:00,UTC+0100,3,Eindhoven
13703,10.0,8.0,0.1333333333333333,0.4,2025-02-25 10:48:00,2025-02-25 10:49:00,UTC+0100,3,Eindhoven
13704,11.0,8.8,0.1466666666666666,0.44,2025-02-25 10:49:00,2025-02-25 10:50:00,UTC+0100,3,Eindhoven
13705,17.0,13.6,0.2266666666666666,0.68,2025-02-25 10:50:00,2025-02-25 10:51:00,UTC+0100,3,Eindhoven
13706,23.0,18.4,0.3066666666666667,0.92,2025-02-25 10:51:00,2025-02-25 10:52:00,UTC+0100,3,Eindhoven
13707,16.0,12.8,0.2133333333333333,0.64,2025-02-25 10:52:00,2025-02-25 10:53:00,UTC+0100,3,Eindhoven
13708,11.0,8.8,0.1466666666666666,0.44,2025-02-25 10:53:00,2025-02-25 10:54:00,UTC+0100,3,Eindhoven
13709,24.0,19.200000000000003,0.32,0.96,2025-02-25 10:54:00,2025-02-25 10:55:00,UTC+0100,3,Eindhoven
13710,7.0,5.6000000000000005,0.0933333333333333,0.28,2025-02-25 10:55:00,2025-02-25 10:56:00,UTC+0100,3,Eindhoven
13711,11.0,8.8,0.1466666666666666,0.44,2025-02-25 10:57:00,2025-02-25 10:58:00,UTC+0100,3,Eindhoven
13712,5.0,4.0,0.0666666666666666,0.2,2025-02-25 11:02:00,2025-02-25 11:03:00,UTC+0100,3,Eindhoven
13713,13.0,10.4,0.1733333333333333,0.52,2025-02-25 11:12:00,2025-02-25 11:13:00,UTC+0100,3,Eindhoven
13714,25.0,20.0,0.3333333333333333,1.0,2025-02-25 11:13:00,2025-02-25 11:14:00,UTC+0100,3,Eindhoven
13715,6.0,4.800000000000001,0.08,0.24,2025-02-25 11:30:00,2025-02-25 11:31:00,UTC+0100,3,Eindhoven
13716,54.0,43.2,0.7200000000000001,2.16,2025-02-25 11:33:00,2025-02-25 11:34:00,UTC+0100,3,Eindhoven
13717,8.0,6.4,0.1066666666666666,0.32,2025-02-25 11:34:00,2025-02-25 11:35:00,UTC+0100,3,Eindhoven
13718,9.0,7.2,0.12,0.36,2025-02-25 11:35:00,2025-02-25 11:36:00,UTC+0100,3,Eindhoven
13719,10.0,8.0,0.1333333333333333,0.4,2025-02-25 11:42:00,2025-02-25 11:43:00,UTC+0100,3,Eindhoven
13720,6.0,4.800000000000001,0.08,0.24,2025-02-25 11:43:00,2025-02-25 11:44:00,UTC+0100,3,Eindhoven
13721,13.0,10.4,0.1733333333333333,0.52,2025-02-25 11:48:00,2025-02-25 11:49:00,UTC+0100,3,Eindhoven
13722,27.0,21.6,0.36,1.08,2025-02-25 11:49:00,2025-02-25 11:50:00,UTC+0100,3,Eindhoven
13723,68.0,54.400000000000006,0.9066666666666668,2.72,2025-02-25 11:51:00,2025-02-25 11:52:00,UTC+0100,3,Eindhoven
13724,11.0,8.8,0.1466666666666666,0.44,2025-02-25 11:52:00,2025-02-25 11:53:00,UTC+0100,3,Eindhoven
13725,7.0,5.6000000000000005,0.0933333333333333,0.28,2025-02-25 11:53:00,2025-02-25 11:54:00,UTC+0100,3,Eindhoven
13726,21.0,16.8,0.28,0.84,2025-02-25 11:54:00,2025-02-25 11:55:00,UTC+0100,3,Eindhoven
13727,26.0,20.8,0.3466666666666667,1.04,2025-02-25 11:55:00,2025-02-25 11:56:00,UTC+0100,3,Eindhoven
13728,36.0,28.8,0.48,1.44,2025-02-25 11:57:00,2025-02-25 11:58:00,UTC+0100,3,Eindhoven
13729,11.0,8.8,0.1466666666666666,0.44,2025-02-25 11:58:00,2025-02-25 11:59:00,UTC+0100,3,Eindhoven
13730,23.0,18.4,0.3066666666666667,0.92,2025-02-25 11:59:00,2025-02-25 12:00:00,UTC+0100,3,Eindhoven
13731,54.0,43.2,0.7200000000000001,2.16,2025-02-25 12:00:00,2025-02-25 12:01:00,UTC+0100,3,Eindhoven
13732,73.0,58.400000000000006,0.9733333333333334,2.92,2025-02-25 12:01:00,2025-02-25 12:02:00,UTC+0100,3,Eindhoven
13733,73.0,58.400000000000006,0.9733333333333334,2.92,2025-02-25 12:02:00,2025-02-25 12:03:00,UTC+0100,3,Eindhoven
13734,44.0,35.2,0.5866666666666667,1.76,2025-02-25 12:03:00,2025-02-25 12:04:00,UTC+0100,3,Eindhoven
13735,37.0,29.6,0.4933333333333333,1.48,2025-02-25 12:04:00,2025-02-25 12:05:00,UTC+0100,3,Eindhoven
13736,39.0,31.200000000000003,0.52,1.56,2025-02-25 12:05:00,2025-02-25 12:06:00,UTC+0100,3,Eindhoven
13737,45.0,36.0,0.6,1.8,2025-02-25 12:06:00,2025-02-25 12:07:00,UTC+0100,3,Eindhoven
13738,69.0,55.2,0.92,2.76,2025-02-25 12:07:00,2025-02-25 12:08:00,UTC+0100,3,Eindhoven
13739,90.0,72.0,1.2,3.6,2025-02-25 12:08:00,2025-02-25 12:09:00,UTC+0100,3,Eindhoven
13740,77.0,61.6,1.0266666666666666,3.08,2025-02-25 12:09:00,2025-02-25 12:10:00,UTC+0100,3,Eindhoven
13741,74.0,59.2,0.9866666666666668,2.96,2025-02-25 12:10:00,2025-02-25 12:11:00,UTC+0100,3,Eindhoven
13742,28.0,22.4,0.3733333333333333,1.12,2025-02-25 12:11:00,2025-02-25 12:12:00,UTC+0100,3,Eindhoven
13743,27.0,21.6,0.36,1.08,2025-02-25 12:12:00,2025-02-25 12:13:00,UTC+0100,3,Eindhoven
13744,8.0,6.4,0.1066666666666666,0.32,2025-02-25 12:13:00,2025-02-25 12:14:00,UTC+0100,3,Eindhoven
13745,9.0,7.2,0.12,0.36,2025-02-25 12:14:00,2025-02-25 12:15:00,UTC+0100,3,Eindhoven
13746,29.0,23.200000000000003,0.3866666666666667,1.16,2025-02-25 12:17:00,2025-02-25 12:18:00,UTC+0100,3,Eindhoven
13747,12.0,9.6,0.16,0.48,2025-02-25 12:18:00,2025-02-25 12:19:00,UTC+0100,3,Eindhoven
13748,13.0,10.4,0.1733333333333333,0.52,2025-02-25 12:20:00,2025-02-25 12:21:00,UTC+0100,3,Eindhoven
13749,13.0,10.4,0.1733333333333333,0.52,2025-02-25 12:21:00,2025-02-25 12:22:00,UTC+0100,3,Eindhoven
13750,15.0,12.0,0.2,0.6,2025-02-25 12:22:00,2025-02-25 12:23:00,UTC+0100,3,Eindhoven
13751,45.0,36.0,0.6,1.8,2025-02-25 12:24:00,2025-02-25 12:25:00,UTC+0100,3,Eindhoven
13752,5.0,4.0,0.0666666666666666,0.2,2025-02-25 12:25:00,2025-02-25 12:26:00,UTC+0100,3,Eindhoven
13753,7.0,5.6000000000000005,0.0933333333333333,0.28,2025-02-25 12:27:00,2025-02-25 12:28:00,UTC+0100,3,Eindhoven
13754,12.0,9.6,0.16,0.48,2025-02-25 12:28:00,2025-02-25 12:29:00,UTC+0100,3,Eindhoven
13755,2.0,1.6,0.0266666666666666,0.08,2025-02-25 12:29:00,2025-02-25 12:30:00,UTC+0100,3,Eindhoven
13756,4.0,3.2,0.0533333333333333,0.16,2025-02-25 12:37:00,2025-02-25 12:38:00,UTC+0100,3,Eindhoven
13757,6.0,4.800000000000001,0.08,0.24,2025-02-25 12:40:00,2025-02-25 12:41:00,UTC+0100,3,Eindhoven
13758,8.0,6.4,0.1066666666666666,0.32,2025-02-25 12:42:00,2025-02-25 12:43:00,UTC+0100,3,Eindhoven
13759,9.0,7.2,0.12,0.36,2025-02-25 12:43:00,2025-02-25 12:44:00,UTC+0100,3,Eindhoven
13760,23.0,18.4,0.3066666666666667,0.92,2025-02-25 12:44:00,2025-02-25 12:45:00,UTC+0100,3,Eindhoven
13761,30.0,24.0,0.4,1.2,2025-02-25 12:45:00,2025-02-25 12:46:00,UTC+0100,3,Eindhoven
13762,7.0,5.6000000000000005,0.0933333333333333,0.28,2025-02-25 12:46:00,2025-02-25 12:47:00,UTC+0100,3,Eindhoven
13763,25.0,20.0,0.3333333333333333,1.0,2025-02-25 12:47:00,2025-02-25 12:48:00,UTC+0100,3,Eindhoven
13764,38.0,30.4,0.5066666666666667,1.52,2025-02-25 12:48:00,2025-02-25 12:49:00,UTC+0100,3,Eindhoven
13765,12.0,9.6,0.16,0.48,2025-02-25 12:49:00,2025-02-25 12:50:00,UTC+0100,3,Eindhoven
13766,10.0,8.0,0.1333333333333333,0.4,2025-02-25 12:50:00,2025-02-25 12:51:00,UTC+0100,3,Eindhoven
13767,50.0,40.0,0.6666666666666666,2.0,2025-02-25 12:51:00,2025-02-25 12:52:00,UTC+0100,3,Eindhoven
13768,22.0,17.6,0.2933333333333333,0.88,2025-02-25 12:52:00,2025-02-25 12:53:00,UTC+0100,3,Eindhoven
13769,31.0,24.8,0.4133333333333333,1.24,2025-02-25 12:53:00,2025-02-25 12:54:00,UTC+0100,3,Eindhoven
13770,102.0,81.60000000000001,1.36,4.08,2025-02-25 12:54:00,2025-02-25 12:55:00,UTC+0100,3,Eindhoven
13771,52.0,41.6,0.6933333333333334,2.08,2025-02-25 12:55:00,2025-02-25 12:56:00,UTC+0100,3,Eindhoven
13772,94.0,75.2,1.2533333333333334,3.76,2025-02-25 12:56:00,2025-02-25 12:57:00,UTC+0100,3,Eindhoven
13773,105.0,84.0,1.4,4.2,2025-02-25 12:57:00,2025-02-25 12:58:00,UTC+0100,3,Eindhoven
13774,80.0,64.0,1.0666666666666669,3.2,2025-02-25 12:58:00,2025-02-25 12:59:00,UTC+0100,3,Eindhoven
13775,23.0,18.4,0.3066666666666667,0.92,2025-02-25 12:59:00,2025-02-25 13:00:00,UTC+0100,3,Eindhoven
13776,7.0,5.6000000000000005,0.0933333333333333,0.28,2025-02-25 13:00:00,2025-02-25 13:01:00,UTC+0100,3,Eindhoven
13777,6.0,4.800000000000001,0.08,0.24,2025-02-25 13:01:00,2025-02-25 13:02:00,UTC+0100,3,Eindhoven
13778,28.0,22.4,0.3733333333333333,1.12,2025-02-25 13:02:00,2025-02-25 13:03:00,UTC+0100,3,Eindhoven
13779,43.0,34.4,0.5733333333333334,1.72,2025-02-25 13:03:00,2025-02-25 13:04:00,UTC+0100,3,Eindhoven
13780,84.0,67.2,1.12,3.36,2025-02-25 13:04:00,2025-02-25 13:05:00,UTC+0100,3,Eindhoven
13781,114.0,91.2,1.52,4.5600000000000005,2025-02-25 13:05:00,2025-02-25 13:06:00,UTC+0100,3,Eindhoven
13782,95.0,76.0,1.2666666666666666,3.8,2025-02-25 13:06:00,2025-02-25 13:07:00,UTC+0100,3,Eindhoven
13783,71.0,56.8,0.9466666666666668,2.84,2025-02-25 13:07:00,2025-02-25 13:08:00,UTC+0100,3,Eindhoven
13784,92.0,73.60000000000001,1.2266666666666668,3.68,2025-02-25 13:08:00,2025-02-25 13:09:00,UTC+0100,3,Eindhoven
13785,89.0,71.2,1.1866666666666668,3.56,2025-02-25 13:09:00,2025-02-25 13:10:00,UTC+0100,3,Eindhoven
13786,109.0,87.2,1.4533333333333334,4.36,2025-02-25 13:10:00,2025-02-25 13:11:00,UTC+0100,3,Eindhoven
13787,109.0,87.2,1.4533333333333334,4.36,2025-02-25 13:11:00,2025-02-25 13:12:00,UTC+0100,3,Eindhoven
13788,87.0,69.60000000000001,1.16,3.48,2025-02-25 13:12:00,2025-02-25 13:13:00,UTC+0100,3,Eindhoven
13789,67.0,53.6,0.8933333333333333,2.68,2025-02-25 13:13:00,2025-02-25 13:14:00,UTC+0100,3,Eindhoven
13790,95.0,76.0,1.2666666666666666,3.8,2025-02-25 13:14:00,2025-02-25 13:15:00,UTC+0100,3,Eindhoven
13791,101.0,80.80000000000001,1.346666666666667,4.04,2025-02-25 13:15:00,2025-02-25 13:16:00,UTC+0100,3,Eindhoven
13792,98.0,78.4,1.3066666666666669,3.92,2025-02-25 13:16:00,2025-02-25 13:17:00,UTC+0100,3,Eindhoven
13793,11.0,8.8,0.1466666666666666,0.44,2025-02-25 13:17:00,2025-02-25 13:18:00,UTC+0100,3,Eindhoven
13794,16.0,12.8,0.2133333333333333,0.64,2025-02-25 13:34:00,2025-02-25 13:35:00,UTC+0100,3,Eindhoven
13795,24.0,19.200000000000003,0.32,0.96,2025-02-25 13:35:00,2025-02-25 13:36:00,UTC+0100,3,Eindhoven
13796,10.0,8.0,0.1333333333333333,0.4,2025-02-25 13:38:00,2025-02-25 13:39:00,UTC+0100,3,Eindhoven
13797,9.0,7.2,0.12,0.36,2025-02-25 13:41:00,2025-02-25 13:42:00,UTC+0100,3,Eindhoven
13798,10.0,8.0,0.1333333333333333,0.4,2025-02-25 13:42:00,2025-02-25 13:43:00,UTC+0100,3,Eindhoven
13799,27.0,21.6,0.36,1.08,2025-02-25 13:44:00,2025-02-25 13:45:00,UTC+0100,3,Eindhoven
13800,6.0,4.800000000000001,0.08,0.24,2025-02-25 13:45:00,2025-02-25 13:46:00,UTC+0100,3,Eindhoven
13801,46.0,36.8,0.6133333333333334,1.84,2025-02-25 13:46:00,2025-02-25 13:47:00,UTC+0100,3,Eindhoven
13802,15.0,12.0,0.2,0.6,2025-02-25 13:47:00,2025-02-25 13:48:00,UTC+0100,3,Eindhoven
13803,31.0,24.8,0.4133333333333333,1.24,2025-02-25 13:48:00,2025-02-25 13:49:00,UTC+0100,3,Eindhoven
13804,28.0,22.4,0.3733333333333333,1.12,2025-02-25 13:49:00,2025-02-25 13:50:00,UTC+0100,3,Eindhoven
13805,5.0,4.0,0.0666666666666666,0.2,2025-02-25 13:50:00,2025-02-25 13:51:00,UTC+0100,3,Eindhoven
13806,27.0,21.6,0.36,1.08,2025-02-25 13:51:00,2025-02-25 13:52:00,UTC+0100,3,Eindhoven
13807,9.0,7.2,0.12,0.36,2025-02-25 13:52:00,2025-02-25 13:53:00,UTC+0100,3,Eindhoven
13808,6.0,4.800000000000001,0.08,0.24,2025-02-25 13:53:00,2025-02-25 13:54:00,UTC+0100,3,Eindhoven
13809,31.0,24.8,0.4133333333333333,1.24,2025-02-25 13:54:00,2025-02-25 13:55:00,UTC+0100,3,Eindhoven
13810,10.0,8.0,0.1333333333333333,0.4,2025-02-25 13:56:00,2025-02-25 13:57:00,UTC+0100,3,Eindhoven
13811,23.0,18.4,0.3066666666666667,0.92,2025-02-25 13:57:00,2025-02-25 13:58:00,UTC+0100,3,Eindhoven
13812,8.0,6.4,0.1066666666666666,0.32,2025-02-25 13:59:00,2025-02-25 14:00:00,UTC+0100,3,Eindhoven
13813,21.0,16.8,0.28,0.84,2025-02-25 14:00:00,2025-02-25 14:01:00,UTC+0100,3,Eindhoven
13814,36.0,28.8,0.48,1.44,2025-02-25 14:05:00,2025-02-25 14:06:00,UTC+0100,3,Eindhoven
13815,30.0,24.0,0.4,1.2,2025-02-25 14:06:00,2025-02-25 14:07:00,UTC+0100,3,Eindhoven
13816,32.0,25.6,0.4266666666666667,1.28,2025-02-25 14:08:00,2025-02-25 14:09:00,UTC+0100,3,Eindhoven
13817,14.0,11.2,0.1866666666666666,0.56,2025-02-25 14:09:00,2025-02-25 14:10:00,UTC+0100,3,Eindhoven
13818,13.0,10.4,0.1733333333333333,0.52,2025-02-25 14:18:00,2025-02-25 14:19:00,UTC+0100,3,Eindhoven
13819,9.0,7.2,0.12,0.36,2025-02-25 14:21:00,2025-02-25 14:22:00,UTC+0100,3,Eindhoven
13820,12.0,9.6,0.16,0.48,2025-02-25 14:22:00,2025-02-25 14:23:00,UTC+0100,3,Eindhoven
13821,4.0,3.2,0.0533333333333333,0.16,2025-02-25 14:25:00,2025-02-25 14:26:00,UTC+0100,3,Eindhoven
13822,17.0,13.6,0.2266666666666666,0.68,2025-02-25 14:26:00,2025-02-25 14:27:00,UTC+0100,3,Eindhoven
13823,55.0,44.0,0.7333333333333333,2.2,2025-02-25 14:28:00,2025-02-25 14:29:00,UTC+0100,3,Eindhoven
13824,49.0,39.2,0.6533333333333334,1.96,2025-02-25 14:29:00,2025-02-25 14:30:00,UTC+0100,3,Eindhoven
13825,31.0,24.8,0.4133333333333333,1.24,2025-02-25 14:30:00,2025-02-25 14:31:00,UTC+0100,3,Eindhoven
13826,62.0,49.6,0.8266666666666667,2.48,2025-02-25 14:31:00,2025-02-25 14:32:00,UTC+0100,3,Eindhoven
13827,60.0,48.0,0.8,2.4,2025-02-25 14:32:00,2025-02-25 14:33:00,UTC+0100,3,Eindhoven
13828,119.0,95.2,1.586666666666667,4.76,2025-02-25 14:33:00,2025-02-25 14:34:00,UTC+0100,3,Eindhoven
13829,107.0,85.60000000000001,1.4266666666666667,4.28,2025-02-25 14:34:00,2025-02-25 14:35:00,UTC+0100,3,Eindhoven
13830,98.0,78.4,1.3066666666666669,3.92,2025-02-25 14:35:00,2025-02-25 14:36:00,UTC+0100,3,Eindhoven
13831,95.0,76.0,1.2666666666666666,3.8,2025-02-25 14:36:00,2025-02-25 14:37:00,UTC+0100,3,Eindhoven
13832,98.0,78.4,1.3066666666666669,3.92,2025-02-25 14:37:00,2025-02-25 14:38:00,UTC+0100,3,Eindhoven
